,character,line,gender
758,CLINT BARTON,Well it better get real simple real soon.,MALE
759,VISION,"I am on the side of life. Ultron isn't, he will end it all.",MALE
760,TONY STARK,What's he waiting for?,MALE
761,VISION,You.,MALE
762,BRUCE BANNER,Where?,MALE
763,CLINT BARTON,Sokovia. He's got Nat there too.,MALE
764,BRUCE BANNER,"If we're wrong about you, if you're the monster that Ultron made you to be...",MALE
765,VISION,"What will you do?  I don't want to kill Ultron. He's unique, and he's in pain. But that pain will roll over the earth, so he must be destroyed. Every form he's built, every trace of his presence on the net, we have to act now. And not one of us can do it without the others. Maybe I am a monster. I don't think I'd know if I were one. I'm not what you are, and not what you intended. So there may be no way to make you trust me. But we need to go.",MALE
766,THOR,Right.  Well done.,MALE
767,STEVE ROGERS,Three minutes. Get what you need.,MALE
768,FRIDAY,"Good evening, boss.",FEMALE
769,TONY STARK,"No way we all get through this. If even one tin soldier is left standing, we've lost. It's gonna be blood on the floor.",MALE
770,STEVE ROGERS,I got no plans tomorrow night.,MALE
771,TONY STARK,I get first crack at the big guy. Iron Man's the one he's waiting for.,MALE
772,VISION,"That's true, he hates you the most.",MALE
773,STEVE ROGERS,"Ultron knows we're coming. Odds are we'll be riding into heavy fire, and that's what we signed up for. But the people of Sokovia, they didn't. So our priority is getting them out.",MALE
774,PIETRO MAXIMOFF,"We're under attack! Clear the city, now!  Get off your asses.",MALE
775,STEVE ROGERS,"All they want is to live their lives in peace, and that's not going to happen today. But we can do our best to protect them. And we can get the job done, and find out what Ultron's been building. We find Romanoff, and we clear the field. Keep the fight between us. Ultron thinks we're monsters and we're what's wrong with the world. This isn't just about beating him. It's about whether he's right.",MALE
776,BRUCE BANNER,Natasha! Natasha!,MALE
777,NATASHA ROMANOFF,Bruce?,FEMALE
778,BRUCE BANNER,You alright?,MALE
779,NATASHA ROMANOFF,Yeah.,FEMALE
780,BRUCE BANNER,"The team's in the city, it's about to light up.",MALE
781,NATASHA ROMANOFF,I don't suppose you found a key lying around somewhere?,FEMALE
782,BRUCE BANNER,"Yeah, I did.",MALE
783,NATASHA ROMANOFF,So what's our play?,FEMALE
784,BRUCE BANNER,I'm here to get you to safety.,MALE
785,NATASHA ROMANOFF,Job's not finished.,FEMALE
786,BRUCE BANNER,"We could help with the evacuation, but I can't be in a fight near civilians. And you've done plenty. Our fight is over.",MALE
787,NATASHA ROMANOFF,So we just disappear?,FEMALE
788,FRIDAY,"Your man's in the church, boss. I think he's waiting for you.",FEMALE
789,ULTRON,Come to confess your sins?,MALE
790,TONY STARK,"I don't know, how much time you got?",MALE
791,ULTRON,More than you.,MALE
792,TONY STARK,"Uhhh. Have you been juicing? A little Vibranium cocktail? You're looking, I don't wanna say, puffy...",MALE
793,ULTRON,You're stalling to protect the people.,MALE
794,TONY STARK,"Well, that is the mission. Did you forget?",MALE
795,ULTRON,"I've moved beyond your mission. I'm free.  What, you think you're the only one stalling?",MALE
796,FRIDAY,There's the rest of the Vibranium. Function: still unclear.,FEMALE
797,ULTRON,"This is how you end, Tony. This is peace in my time.",MALE
798,STEVE ROGERS,Go!,MALE
799,WANDA MAXIMOFF,Get off the bridge! Run!,FEMALE
800,VISION,Ultron.,MALE
801,ULTRON,My Vision. They really did take everything from me.,MALE
802,VISION,"You set the terms, you can change them.",MALE
803,ULTRON,Alright.,MALE
804,TONY STARK,FRIDAY! The Vision?,MALE
805,FRIDAY,"Boss, it's working. He's burning Ultron out of the net, he won't escape through there.",FEMALE
806,ULTRON,"You shut me out! You think I care? You take away my world, I take away yours.",MALE
807,TONY STARK,FRIDAY?,MALE
808,FRIDAY,Sokovia's going for a ride.,FEMALE
809,ULTRON,"Do you see? The beauty of it, the inevitability. You rise, only to fall. You, Avengers, you are my meteor, my swift and terrible sword and the earth will crack with the weight of your failure. Purge me from your computers, turn my own flesh against me. It means nothing. When the dust settles, the only thing living in this world will be metal.",MALE
810,BRUCE BANNER,We gotta move.,MALE
811,NATASHA ROMANOFF,You're not going to turn green?,FEMALE
812,BRUCE BANNER,I've got a compelling reason not to lose my cool.,MALE
813,NATASHA ROMANOFF,I adore you.  But I need the other guy.  Let's finish the job.  I really hope this makes us even. Now go be a hero.,FEMALE
814,FRIDAY,"The Vibranium core has got a magnetic field, that's what's keeping the rock together.",FEMALE
815,TONY STARK,If it drops?,MALE
816,FRIDAY,"Right now the impact would kill thousands. Once it gets high enough: Global extinction.  That building's not clear, Tenth floor.",FEMALE
817,TONY STARK,Hi. Okay. Get in the tub!,MALE
818,FRIDAY,"I got airborne, heading up to the bridge.",FEMALE
819,TONY STARK,"Cap, you got incoming.",MALE
820,STEVE ROGERS,"Incoming already came in. Stark, you worry about bringing the city back down safely. The rest of us have one job: tear these things apart. You get hurt, hurt 'em back. You get killed, walk it off.",MALE
821,CLINT BARTON,"Go, go, move!",MALE
822,WANDA MAXIMOFF,How could I let this happen?,FEMALE
823,CLINT BARTON,"Hey, hey, you okay?",MALE
824,WANDA MAXIMOFF,This is all our fault.,FEMALE
825,CLINT BARTON,"Hey, look at me. It's your fault, it's everyone's fault, who cares. Are you up for this? Are you? Look, I just need to know, cause the city is flying. Okay, look, the city is flying, we're fighting an army of robots, and I have a bow and arrow. None of this makes sense. But I'm going back out there because it's my job. Okay? And I can't do my job and babysit. It doesn't matter what you did, or what you were. If you go out there, you fight, and you fight to kill. Stay in here, you're good, I'll send your brother to come find you, but if you step out that door, you are an Avenger.  Alright, good chat.  Yeah, the city is flying.",MALE
826,STEVE ROGERS,I got you! Just look at me.,MALE
827,ULTRON,You can't save them all. You'll never...,MALE
828,STEVE ROGERS,"You'll never what? You didn't finish!  What, were you napping?",MALE
829,ULTRON,Thor! You're bothering me.,MALE
830,CLINT BARTON,"Alright, we're all clear here.",MALE
831,STEVE ROGERS,We are not clear! We are very not clear!,MALE
832,CLINT BARTON,"Alright, coming to you.",MALE
833,PIETRO MAXIMOFF,Keep up old man!,MALE
834,CLINT BARTON,"Nobody would know. Nobody. ""The last I saw him, when Ultron was sitting on him. Uh...yeah, he'll be missed, that quick little bastard. I miss him already.""",MALE
835,STEVE ROGERS,Romanoff!,MALE
836,NATASHA ROMANOFF,Thanks.,FEMALE
837,FRIDAY,"The anti-gravs are rigged to flip. Touch 'em, they'll go full reverse thrust. The city's not coming down slow.",FEMALE
838,TONY STARK,The spire's Vibranium. If I get Thor to hit it...,MALE
839,FRIDAY,"It'll crack, but that's not enough, the impact would still be devastating.",FEMALE
840,TONY STARK,"Maybe if we cap the other end, keep the atomic action doubling back.",MALE
841,FRIDAY,"That could vaporize the city, and everyone on it.",FEMALE
842,STEVE ROGERS,"The next wave's gonna hit any minute. What have you got, Stark?",MALE
843,TONY STARK,"Well, nothing great. Maybe a way to blow up the city. That'll keep it from impacting the surface if you guys can get clear.",MALE
844,STEVE ROGERS,"I asked for a solution, not an escape plan.",MALE
845,TONY STARK,Impact radius is getting bigger every second. We're going to have to make a choice.,MALE
846,NATASHA ROMANOFF,"Cap, these people are going nowhere. If Stark finds a way to blow this rock...",FEMALE
847,STEVE ROGERS,Not 'til everyone's safe.,MALE
848,NATASHA ROMANOFF,Everyone up here versus everyone down there? There's no math there.,FEMALE
849,STEVE ROGERS,I'm not leaving this rock with one civilian on it.,MALE
850,NATASHA ROMANOFF,I didn't say we should leave.  There's worse ways to go. Where else am I gonna get a view like this?,FEMALE
851,NICK FURY,"Glad you like the view, Romanoff. It's about to get better.   Nice, right? I pulled her out of mothballs with a couple of old friends. She's dusty, but she'll do.",MALE
852,STEVE ROGERS,"Fury, you son of a bitch.",MALE
853,NICK FURY,Oooh! You kiss your mother with that mouth?,MALE
854,MARIA HILL,Altitude is eighteen thousand and climbing.,FEMALE
855,SPECIALIST CAMERON KLEIN,"Lifeboats secure to deploy. Disengage in three, two...take 'em out.",MALE
856,PIETRO MAXIMOFF,This is SHIELD?,MALE
857,STEVE ROGERS,This is what SHIELD's supposed to be.,MALE
858,PIETRO MAXIMOFF,This is not so bad.,MALE
859,STEVE ROGERS,Let's load 'em up.,MALE
860,MARIA HILL,"Sir, we have multiple bogies converging on our starboard flank.",FEMALE
861,NICK FURY,Show 'em what we got.,MALE
862,MARIA HILL,You're up.,FEMALE
863,JAMES RHODES,Yes! Now this is gonna be a good story.,MALE
864,TONY STARK,Yep. If you live to tell it.,MALE
865,JAMES RHODES,You think I can't hold my own?,MALE
866,TONY STARK,"We get through this, I'll hold your own.",MALE
867,JAMES RHODES,You had to make it weird.,MALE
868,CLINT BARTON,"Alright, let's load 'em up! Alright, here we go. Here we go, let's move. Let's go everyone!",MALE
869,SPECIALIST CAMERON KLEIN,"Number six boat is topped and locked. Or, uh, or stocked, topped. It...it's, uh, full of people.",MALE
870,MARIA HILL,Incoming!,FEMALE
871,SPECIALIST CAMERON KLEIN,"Oh, God!",MALE
872,ULTRON,You think you're saving anyone? I turn that key and drop this rock a little early and it's still billions dead. Even you can't stop that.,MALE
873,THOR,"I am Thor, son of Odin, and as long as there is life in my breast, I am...running out of things to say! Are you ready?",MALE
874,VISION,It's terribly well balanced.,MALE
875,THOR,"Well, if there's too much weight, you lose power on the swing, so.",MALE
876,TONY STARK,I got it! Create a heat seal. I can...I can supercharge the spire from below.,MALE
877,FRIDAY,Running numbers.  A heat seal could work with enough power.,FEMALE
878,TONY STARK,"Thor, I got a plan!",MALE
879,THOR,We're out of time. They're coming for the core.,MALE
880,TONY STARK,"Rhodey, get the rest of the people on board that carrier.",MALE
881,JAMES RHODES,On it.,MALE
882,TONY STARK,"Avengers, time to work for a living.",MALE
883,PIETRO MAXIMOFF,You good?,MALE
884,WANDA MAXIMOFF,Yeah.,FEMALE
885,TONY STARK,"Romanoff? You and Banner better not be playing ""hide the zucchini.""",MALE
886,NATASHA ROMANOFF,"Relax, Shell-head. Not all of us can fly.  What's the drill?",FEMALE
887,TONY STARK,"This is the drill. If Ultron gets a hand on the core, we lose.",MALE
888,THOR,Is that the best you can do?,MALE
889,STEVE ROGERS,You had to ask.,MALE
890,ULTRON,"This is the best I can do. This is exactly what I wanted. All of you, against all of me. How could you possibly hope to stop me?",MALE
891,TONY STARK,"Well, like the old man said. Together.",MALE
892,ULTRON,"You know, with the benefit of hindsight....",MALE
893,THOR,They'll try to leave the city.,MALE
894,TONY STARK,"We can't let 'em, not even one. Rhodey!",MALE
895,JAMES RHODES,"I'm on it.  Oh, no, I didn't say you could leave. War Machine, comin' at you, right ...  Okay, what?",MALE
896,STEVE ROGERS,"We gotta move out. Even I can tell the air is getting thin. You guys get to the boats, I'll sweep for stragglers, be right behind you.",MALE
897,CLINT BARTON,What about the core?,MALE
898,WANDA MAXIMOFF,I'll protect it. It's my job.,FEMALE
899,WANDA MAXIMOFF,Get the people on the boats.,FEMALE
900,PIETRO MAXIMOFF,I'm not going to leave you here.,MALE
901,WANDA MAXIMOFF,"I can handle this.  Come back for me when everyone else is off, not before.",FEMALE
902,PIETRO MAXIMOFF,Hmm.,MALE
903,WANDA MAXIMOFF,You understand?,FEMALE
904,PIETRO MAXIMOFF,"You know, I'm twelve minutes older than you.",MALE
905,WANDA MAXIMOFF,Go.,FEMALE
906,FRIDAY,"Boss, power levels are way below opt...",FEMALE
907,TONY STARK,Re-route everything. We get one shot at this.,MALE
908,CLINT BARTON,"I know what I need to do. The dining room! If I knock out that east wall, it'll make a nice work space for Laura, huh? Put up some baffling, she can't hear the kids running around, what do you think?",MALE
909,NATASHA ROMANOFF,You guys always eat in the kitchen anyway.,FEMALE
910,CLINT BARTON,No one eats in a dining room.  We don't have a lot of time.,MALE
911,NATASHA ROMANOFF,"So get your ass on a boat.  Hey, big guy. Sun's getting real low.",FEMALE
912,ZRINKA,Costel? We were in the market. Costel?!,FEMALE
913,TONY STARK,"Thor, I'm gonna need you back in the church.",MALE
914,THOR,Is this the last of them?,MALE
915,STEVE ROGERS,Yeah. Everyone else is on the carrier.,MALE
916,TONY STARK,"You know, if this works, we maybe don't walk away.",MALE
917,THOR,Maybe not.,MALE
918,ULTRON,"I got no strings, so I have fun. I'm not tied up to anyone.",MALE
919,PIETRO MAXIMOFF,You didn't see that coming.,MALE
920,ULTRON,"Oh, for God's sake!",MALE
921,CLINT BARTON,"No, no. I'm fine.  Oh, it's been a long day.",MALE
922,ULTRON,"Wanda, if you stay here, you'll die.",MALE
923,WANDA MAXIMOFF,I just did. Do you know how it felt?  It felt like that.,FEMALE
924,TONY STARK,"Thor, on my mark.  Now!",MALE
925,NATASHA ROMANOFF,"Hey, big guy. We did it, the job's finished. Now I need you to turn this bird around, okay? We can't track you in stealth mode, so help me out. I need you t...",FEMALE
926,VISION,You're afraid.,MALE
927,ULTRON,Of you?,MALE
928,VISION,Of death. You're the last one.,MALE
929,ULTRON,"You were supposed to be the last. Stark asked for a savior, and settled for a slave.",MALE
930,VISION,I suppose we're both disappointments.,MALE
931,ULTRON,I suppose we are.,MALE
932,VISION,"Humans are odd. They think order and chaos are somehow opposites, and try to control what won't be. But there is grace in their failings. I think you missed that.",MALE
933,ULTRON,They're doomed.,MALE
934,VISION,Yes. But a thing isn't beautiful because it lasts. It's a privilege to be among them.,MALE
935,ULTRON,You're unbearably naive.,MALE
936,VISION,"Well, I was born yesterday.",MALE
937,LAURA BARTON,Say hi to Auntie Nat.,FEMALE
938,NATASHA ROMANOFF,Fat.,FEMALE
939,NICK FURY,"One of our tech boys flagged this, splashed down in the Banda Sea. Could be the Quinjet. But with Stark's stealth tech, we still can't track the damn thing.",MALE
940,NATASHA ROMANOFF,Right.,FEMALE
941,NICK FURY,Probably jumped out and swam to Fiji. He'll send a postcard.,MALE
942,NATASHA ROMANOFF,"""Wish you were here."" You sent me to recruit him, way back when. Did you know then what was going to happen?",FEMALE
943,NICK FURY,You never know. You hope for the best and make do with what you get. I got a great team.,MALE
944,NATASHA ROMANOFF,Nothing lasts forever.,FEMALE
945,NICK FURY,"Trouble, Miss Romanoff. No matter who wins or loses, trouble still comes around.",MALE
946,STEVE ROGERS,The rules have changed.,MALE
947,TONY STARK,We're dealing with something new.,MALE
948,STEVE ROGERS,"Well, the Vision's artificial intelligence.",MALE
949,TONY STARK,A machine.,MALE
950,STEVE ROGERS,So it doesn't count.,MALE
951,TONY STARK,No. It's not like a person lifting the hammer.,MALE
952,STEVE ROGERS,Right. Different rules for us.,MALE
953,TONY STARK,"Nice guy, but artificial.",MALE
954,STEVE ROGERS,Thank you.,MALE
955,THOR,"If he can wield the hammer, he can keep the Mind Stone. It's safe with the Vision and these days, safe is in short supply.",MALE
956,STEVE ROGERS,But if you put the hammer in an elevator...,MALE
957,TONY STARK,It would still go up.,MALE
958,STEVE ROGERS,Elevator's not worthy.,MALE
959,THOR,I'm going to miss these little talks of ours.,MALE
960,TONY STARK,"Well, not if you don't leave.",MALE
961,THOR,I have no choice. The Mind Stone is the fourth of the Infinity Stones to show up in the last few years. That's not a coincidence. Someone has been playing an intricate game and has made pawns of us. But once all these pieces are in position...,MALE
962,TONY STARK,Triple Yahtzee?,MALE
963,STEVE ROGERS,You think you can find out what's coming?,MALE
964,THOR,"I do. Besides this one, there's nothing that can't be explained.",MALE
965,TONY STARK,That man has no regard for lawn maintenance. I'm gonna miss him though. And you're gonna miss me. There's gonna be a lot of manful tears.,MALE
966,STEVE ROGERS,"I will miss you, Tony.",MALE
967,TONY STARK,"Yeah? Well, it's time for me to tap out. Maybe I should take a page out of Barton's book and build Pepper a farm, hope nobody blows it up.",MALE
968,STEVE ROGERS,The simple life.,MALE
969,TONY STARK,You'll get there one day.,MALE
970,STEVE ROGERS,"I don't know, family, stability. The guy who wanted all that went in the ice seventy-five years ago. I think someone else came out.",MALE
971,TONY STARK,You alright?,MALE
972,STEVE ROGERS,"I'm home.  You want to keep staring at the wall, or do you want to go to work? I mean, it's a pretty interesting wall.",MALE
973,NATASHA ROMANOFF,I thought you and Tony were still gazing into each other's eyes. How do we look?,FEMALE
974,STEVE ROGERS,"Well, we're not the '27 Yankees.",MALE
975,NATASHA ROMANOFF,We've got some hitters.,FEMALE
976,STEVE ROGERS,They're good. They're not a team.,MALE
977,NATASHA ROMANOFF,Let's beat 'em into shape.,FEMALE
978,STEVE ROGERS,Avengers...!,MALE
979,THANOS,"Fine, I'll do it myself.",MALE
