,character,line,gender
727,OBADIAH,Tony’s imploding -- it’s unfortunate.    You should consider whether you want to take that ride with him.,MALE
728,PEPPER POTTS,“Unfortunate?”,FEMALE
729,OBADIAH,"You know I love Tony -- but this is business.  We can’t save him, but we can save his legacy.",MALE
730,OBADIAH,"It’s tragic, but...Tony never really came home, did he?",MALE
731,OBADIAH,"This company has a bright future, I’d like you to be a part of it.",MALE
732,OBADIAH,Tony doesn’t understand your value. He never did.,MALE
733,PEPPER POTTS,Are you...offering me a job?,FEMALE
734,OBADIAH,"Think about it.  Come on, I’ll walk you out.",MALE
735,PHIL COULSON,"Miss Potts, did you forget our appointment? ",MALE
736,PEPPER POTTS,No.  Of course not.  I’ve been very much looking forward to it.  Let’s-- -- why don’t we do this somewhere else?,FEMALE
737,TONY STARK,"What gives, Jarvis? ",MALE
738,JARVIS,"You have a visitor, Sir.  Obadiah Stane is here.",MALE
739,OBADIAH,It’s UNOS.  Four cheese.  I just had it flown in from Chicago.,MALE
740,OBADIAH,I’d like you to proof-read something for me.,MALE
741,JARVIS,"Would you like me to spell-check it, Sir? ",MALE
742,OBADIAH,Can you turn him off?  All the way?,MALE
743,TONY STARK,Spin down Jarvis.,MALE
744,TONY STARK,Your resignation.,MALE
745,OBADIAH,You were right.  It’s not my company -- not my name on the building. We were a great team...but I guess this is where our paths diverge.,MALE
746,TONY STARK,Pepper.  I should take that.,MALE
747,OBADIAH,Tony.  Please.  I’ll be out of here in a minute.,MALE
748,OBADIAH,We have too much history to part on bad terms.  I’d like your blessing.,MALE
749,OBADIAH,"Easy, now.  Try to breathe...",MALE
750,OBADIAH,"You can’t mess with progress, Tony. It’s an insult to the Gods.  You created your greatest weapon ever -- but you think that means it belongs to you.  It belongs to the world.",MALE
751,OBADIAH,Your “heart” will be the seed of the next generation of weapons. They’ll help us steer the world back in the right direction -- put the balance of power back in our hands.  The right hands.,MALE
752,OBADIAH,"By the time you die, my prototype will be operational.  It’s not as conservative as yours.",MALE
753,OBADIAH,The sad thing is...we’re both the good guys.,MALE
754,JAMES RHODES,"What do you mean, he paid to have Tony killed?  Slow down.  Why would Obadiah-- Where is Tony now?",MALE
755,PEPPER POTTS,"--I don’t know, he’s not answering his phone.  Will you just go over there and check on him?  Thanks Rhodey.",FEMALE
756,PEPPER POTTS,I know a short cut.,FEMALE
757,PHIL COULSON,I’ll ride with her.,MALE
758,AGENT,Clear.,MALE
759,JAMES RHODES,TONY--,MALE
760,TONY STARK,Where’s Pepper?,MALE
761,JAMES RHODES,"Don’t worry, she’s with the Feds. They’re on their way to Stark to arrest Obadiah. ",MALE
762,TONY STARK,They’re going to need a lot more than a few Agents.  Give me hand.,MALE
763,AGENT,"Agents down, agents down! GET OUT OF HERE --",MALE
764,PEPPER POTTS,Tony!  Obadiah’s got a whole assembly line under the Ark.  He’s inside one of them--!,FEMALE
765,TONY STARK,Where are you--?,MALE
766,PEPPER POTTS,Obadiah...,FEMALE
767,PEPPER POTTS,Tony--,FEMALE
768,TONY STARK,"PEPPER POTTS, I have one thing I need to say to you:  DUCK!",MALE
769,OBADIAH,"It’s miraculous, TONY STARK, it’s your Ninth Symphony.  Trying to rid the world of weapons, you gave it its best one ever. ",MALE
770,TONY STARK,This wasn’t meant for the world.,MALE
771,OBADIAH,How can you be so selfish?  Do you understand what you’ve created? This will put the balance of power back in our hands for decades. Your country needs this.,MALE
772,TONY STARK,What kind of world will it be when everybody’s got one?,MALE
773,OBADIAH,Your father helped give us the bomb.  What kind of world would it be if he’d failed us?,MALE
774,PEPPER POTTS,TONY -- ARE YOU THERE?,FEMALE
775,TONY STARK,"A little busy, Pepper-- ",MALE
776,PEPPER POTTS,The reactor’s been it--,FEMALE
777,TONY STARK,Get to the control room.  Shut it down--,MALE
778,PEPPER POTTS,How the hell do I shut it down??,FEMALE
779,TONY STARK,Don’t.  This is our fight.,MALE
780,OBADIAH,"People are always going to die, Tony -- part of the chess game.",MALE
781,TONY STARK,Emergency power!,MALE
782,JARVIS,"Sir, you’ll drain the -- ",MALE
783,TONY STARK,NOW!,MALE
784,KID IN THE BACKSEAT,"GO, MOM!  GO -- ",MALE
785,PEPPER POTTS,TONY?  Where are you--?,FEMALE
786,PEPPER POTTS,I’m in the control room.  Now what?,FEMALE
787,TONY STARK,Central panel.  Red button.  Press it.,MALE
788,PEPPER POTTS,"Thanks, Tony. ",FEMALE
789,TONY STARK,What’s the delta rate?,MALE
790,PEPPER POTTS,1-2-5-0.,FEMALE
791,TONY STARK,Damn --,MALE
792,PEPPER POTTS,Damn?!  I don’t want to hear “damn.”  GET UP HERE--,FEMALE
793,TONY STARK,"PEPPER POTTS, I’m delegating this to you. FIND A WAY!",MALE
794,TONY STARK,You know what happens when that reactor blows.  A lot of people are going to die.,MALE
795,OBADIAH,"It didn’t have to end like this, Tony.  You were down -- you should’ve stayed down.",MALE
796,TONY STARK,You had to take my car.,MALE
797,JAMES RHODES,Saving your ass is getting to be a full-time job.,MALE
798,TONY STARK,Get this area evacuated!  There’s going to be a meltdown--,MALE
799,TONY STARK,"PEPPER POTTS, how we doing?",MALE
800,PEPPER POTTS,Thanks for checking in Tony. Delta’s at 2300.  It’s not going down.,FEMALE
801,TONY STARK,It’s too late.,MALE
802,PEPPER POTTS,Too late?  What’s going to happen?,FEMALE
803,TONY STARK,It’s going to blow a crater a mile wide.  I’m coming to get you.,MALE
804,TONY STARK,"PEPPER POTTS, wait.  Stay put -- we’re going to overload the reactor.",MALE
805,PEPPER POTTS,IT’S ALREADY OVERLOADING --,FEMALE
806,TONY STARK,"No, it’s compressing energy.  We’re going to convert the plasma core to electricity and channel it up through the roof.  Like a Tesla coil.",MALE
807,PEPPER POTTS,"I don’t need a science lesson, just tell me what button to push -- ",FEMALE
808,TONY STARK,See a red submarine hatch?  A wheel -- a red wheel.,MALE
809,PEPPER POTTS,...no.  YES --,FEMALE
810,TONY STARK,"Open it all the way, then standby to hit the master.  We’ve only got one shot at this. ",MALE
811,TONY STARK,"PEPPER POTTS, hit the switch.  PEPPER --",MALE
812,PEPPER POTTS,TONY?  Which Master Switch --,FEMALE
813,PEPPER POTTS,I am so looking for another job.,FEMALE
814,TONY STARK,Take my hand...,MALE
815,OBADIAH,"So this is the answer, Tony?  This is how you’re going to save the world?  It’s not in you.  Your father told me before he died, my boy doesn’t have a warrior’s heart. I should have listened. ",MALE
816,TONY STARK,My father never knew me.,MALE
817,OBADIAH,But I do.,MALE
818,OBADIAH,"Goodbye, my boy... ",MALE
819,TONY STARK,This is just the beginning.,MALE
820,PEPPER POTTS,"Here, your alibi.  You were on your yacht.  I’ve got port papers that put you in Avalon all night, and sworn statements from fifty of your guests. ",FEMALE
821,TONY STARK,"Maybe it was just the two of us. On the yacht, I mean. ",MALE
822,PEPPER POTTS,"Focus, please.",FEMALE
823,TONY STARK,"“Iron Man”.  Not technically accurate, since it’s mostly carbon- fiber and ceramic.  But I like the ring of it.  “Iron Man”...",MALE
824,TONY STARK,You know...that night at the concert hall.  Do you ever think about it?,MALE
825,PEPPER POTTS,"I don’t know what you’re talking about, Mr. Stark.",FEMALE
826,PEPPER POTTS,"Will that be all, Mr. Stark? ",FEMALE
827,TONY STARK,That will be all Miss Potts.,MALE
828,JAMES RHODES,"--I can confirm that a series of military test-prototypes were involved in the incident at Stark Industries last night.  I can also confirm that there was, for a brief time, the danger of an Ark Reactor “incident”, which was rectified without injury to the public -- and all power outages have been restored.  Here now, to answer a few brief questions, is Tony Stark.",MALE
829,TONY STARK,I’ve seen the papers.  I’ve heard the reports.  That’s why I want to put an end to all this wild speculation.  The truth is--,MALE
830,TONY STARK,I am Iron Man.,MALE
831,JAMES RHODES,Good.  And I want a Gatling gun on the right shoulder.,MALE
832,TONY STARK,--and a rocket launcher on the left?  Where are you going to store all that ammo?,MALE
833,JAMES RHODES,"Who’s suit is this anyway? And do it in silver and black, would you? ",MALE
