,character,line,gender
830,THANOS,"I take it the Maw is dead. This day extracts a heavy toll. Still, he accomplished his mission.",MALE
831,STEPHEN STRANGE,You may regret that. He brought you face-to-face with the Master of the Mystic Arts.,MALE
832,THANOS,And where do you think he brought you?,MALE
833,STEPHEN STRANGE,Let me guess. Your home?,MALE
834,THANOS,"It was. And it was beautiful.  Titan was like most planets. Too many mouths, and not enough to go around. And when we faced extinction, I offered a solution.",MALE
835,STEPHEN STRANGE,Genocide.,MALE
836,THANOS,"But at random, dispassionate, fair to rich and poor alike. They called me a madman. And what I predicted came to pass.",MALE
837,STEPHEN STRANGE,Congratulations. You're a prophet.,MALE
838,THANOS,I'm a survivor.,MALE
839,STEPHEN STRANGE,Who wants to murder trillions.,MALE
840,THANOS,"With all six stones, I could simply snap my fingers, and they would all cease to exist. I call that... mercy.",MALE
841,STEPHEN STRANGE,And then what?,MALE
842,THANOS,I finally rest... and watch the sun rise on a grateful universe. The hardest choices require the strongest wills.,MALE
843,STEPHEN STRANGE,I think... you'll find... our will... equal to yours.,MALE
844,THANOS,Ours?,MALE
845,TONY STARK,"Piece of cake, Quill.",MALE
846,PETER QUILL,"Yeah, if your goal was to piss him off!",MALE
847,PETER QUILL,Boom!,MALE
848,STEPHEN STRANGE,Do not let him close his fist.,MALE
849,PETER PARKER,Magic!  More magic!  Magic with a kick!  Magic with a--,MALE
850,THANOS,Insect!,MALE
851,THANOS,"Well, well.",MALE
852,NEBULA,You should have killed me.,FEMALE
853,THANOS,It would've been a waste of parts!,MALE
854,NEBULA,Where's Gamora?!,FEMALE
855,TONY STARK,Is he under? Don't let up.,MALE
856,MANTIS,Be quick. He is very strong.,MALE
857,TONY STARK,"Parker, help! Get over here.  She can't hold him much longer. Let's go.",MALE
858,PETER QUILL,"I thought you'd be harder to catch. For the record, this was my plan. Not so strong now, huh? Where is Gamora?",MALE
859,THANOS,My Gamora...?,MALE
860,PETER QUILL,"No, bull-shit. Where is she?",MALE
861,MANTIS,He is in anguish.,MALE
862,PETER QUILL,Good.,MALE
863,MANTIS,He… he mourns.,MALE
864,DRAX,What does this monster have to mourn?,MALE
865,NEBULA,Gamora.,FEMALE
866,PETER QUILL,What?,MALE
867,NEBULA,He took her to Vormir. He came back with the Soul Stone... but she didn't.,FEMALE
868,TONY STARK,"Okay, Quill, you gotta cool it right now, you understand?",MALE
869,TONY STARK,"Don't, don't, don't engage, we've almost got this off!",MALE
870,PETER QUILL,Tell me she's lying.  Asshole! Tell me you didn't do it!,MALE
871,THANOS,I... had... to.,MALE
872,PETER QUILL,"No, you didn't…! No, you didn't…!  NO, YOU DIDN'T!",MALE
873,TONY STARK,Quill!,MALE
874,TONY STARK,"Hey, stop! Hey, stop! Stop! Hey, stop! Stop!",MALE
875,PETER PARKER,It's coming! It's coming! It's coming!  I got it! I got it.... !,MALE
876,PETER PARKER,"Oh, God.",MALE
877,ROCKET,"Come and get some, space dogs!  Come on, get some, get some! Come on, get some!  How much for the gun?",MALE
878,BUCKY,Not for sale.,MALE
879,ROCKET,"Okay, how much for the arm?  Oh, I'll get that arm.",MALE
880,STEVE ROGERS,New haircut?,MALE
881,THOR,Notice you've copied my beard.,MALE
882,THOR,"By the way, this is a friend of mine. Tree.",MALE
883,GROOT,I AM GROOT!,MALE
884,STEVE ROGERS,I am Steve Rogers.,MALE
885,T'CHALA,Fall back! Fall back now!,MALE
886,JAMES RHODES,"Focus that fire on the left flank, Sam.",MALE
887,SAM WILSON,I'm doing it.,MALE
888,OKOYE,Why was she up there all this time?,FEMALE
889,PROXIMA MIDNIGHT,She's on the field. Take it.,FEMALE
890,SAM WILSON,"Guys, we got a Vision situation here.",MALE
891,STEVE ROGERS,Somebody get to Vision!,MALE
892,BRUCE BANNER,I got him!,MALE
893,WANDA MAXIMOFF,On my way.,FEMALE
894,PROXIMA MIDNIGHT,He'll die alone. As will you.,FEMALE
895,NATASHA ROMANOFF,She's not alone.,FEMALE
896,PROXIMA MIDNIGHT,Euuyaaah!,FEMALE
897,BRUCE BANNER,"Oh no, oh no you don't. This isn't going to be like New York, pal. This suit's already kicked the crap out of the Hulk--",MALE
898,BRUCE BANNER,"Guys! Vision needs backup now!   Hulk. Hulk, I know you like making your entrance at the last second, well, this is it, man. This is the last, last second.  Ahhhhh! Hulk! Hulk! HULK!",MALE
899,HULK,NOOOO!!!,MALE
900,BRUCE BANNER,"Oh, screw you, ya big green asshole! I'll do it myself!  Come on!",MALE
901,BRUCE BANNER,"See you later, Alligator!  Hulk, we got a lot to figure out, pal.",MALE
902,CORVUS GLAIVE,"I thought you were formidable, machine. But you're dying, like any man.",MALE
903,STEVE ROGERS,Get outta here!  GO!,MALE
904,NATASHA ROMANOFF,That was really gross.,FEMALE
905,STEVE ROGERS,I thought I told you to go.,MALE
906,VISION,"We don't trade lives, Captain.",MALE
907,PETER PARKER,I got you! I got you!  I'm sorry I can't remember anybody's names!,MALE
908,THANOS,"You're full of tricks, wizard.",MALE
909,STEPHEN STRANGE,No!,MALE
910,THANOS,Yet you never once used your greatest weapon.  A fake.,MALE
911,TONY STARK,"You throw another moon at me, and I'm gonna to lose it.",MALE
912,THANOS,Stark.,MALE
913,TONY STARK,You know me?,MALE
914,THANOS,I do. You're not the only one cursed with knowledge.,MALE
915,TONY STARK,My only curse is you.,MALE
916,THANOS,Come on!,MALE
917,THANOS,All that for a drop of blood.,MALE
918,THANOS,"You have my respect, Stark. When I'm done, half of humanity will still be alive.  I hope they remember you.",MALE
919,STEPHEN STRANGE,Stop!  Spare his life... and I will give you the stone.,MALE
920,THANOS,No tricks.,MALE
921,TONY STARK,Don't...!,MALE
922,THANOS,One to go.,MALE
923,PETER QUILL,Where is he?!,MALE
924,PETER QUILL,Did we just lose?,MALE
925,TONY STARK,Why would you do that?,MALE
926,STEPHEN STRANGE,We're in the Endgame now.,MALE
927,M'BAKU,MAYEFA!,MALE
928,JABARI WARRIORS,YA HU HU!,MALE
929,WANDA MAXIMOFF,Are you okay?  What? What is it?,FEMALE
930,VISION,He's here.,MALE
931,STEVE ROGERS,"Everyone, on my position. We have incoming.",MALE
932,NATASHA ROMANOFF,What the hell?,FEMALE
933,BRUCE BANNER,Cap. That's him.,MALE
934,STEVE ROGERS,Eyes up. Stay sharp.,MALE
935,VISION,Wanda. It's time.,MALE
936,WANDA MAXIMOFF,No.,FEMALE
937,VISION,"They can't stop him, Wanda, but we can. Look at me. You have the power to destroy the stone.",MALE
938,WANDA MAXIMOFF,Don't.,FEMALE
939,VISION,"You must do it. Wanda, please. We. Are. Out of time.",MALE
940,WANDA MAXIMOFF,I can't.,FEMALE
941,VISION,"Yes, you can. You can. If he gets the stone, half the universe dies.",MALE
942,WANDA MAXIMOFF,It's not fair.,FEMALE
943,VISION,"It shouldn't be you, but it is. It's all right. You could never hurt me. I just... feel you.",MALE
944,VISION,It's all right. It's all right. I love you.,MALE
945,THANOS,"I understand, my child. Better than anyone.",MALE
946,WANDA MAXIMOFF,You could never.,FEMALE
947,THANOS,"Today, I lost more than you can know. But now is no time to mourn. Now... is no time at all.",MALE
948,WANDA MAXIMOFF,No!,FEMALE
949,THOR,I told you. You'd die for that!,MALE
950,THANOS,You should have... you...  You should have gone for the head!,MALE
951,THOR,NO!,MALE
952,THANOS,Daughter?,MALE
953,GAMORA,Did you do it?,MALE
954,THANOS,Yes.,MALE
955,GAMORA,What did it cost?,MALE
956,THANOS,Everything.,MALE
957,THOR,What'd you do?  WHAT'D YOU DO?!,MALE
958,STEVE ROGERS,Where'd he go? Thor... where'd he go?,MALE
959,BUCKY,Steve?,MALE
960,T'CHALA,"Up, General. Up! This is no place to die.",MALE
961,OKOYE,Kumkani?!,FEMALE
962,GROOT,I am Groot...,MALE
963,ROCKET,"No... no. No. No. No! Groot, no...",MALE
964,JAMES RHODES,"Sam?  Sam, where you at?!",MALE
965,MANTIS,Something's happening.,MALE
966,DRAX,Quill?,MALE
967,TONY STARK,"Steady, Quill.",MALE
968,PETER QUILL,"Aw, man.",MALE
969,STEPHEN STRANGE,"Tony, there was no other way.",MALE
970,PETER PARKER,Mr. Stark?  I don't feel so good...,MALE
971,TONY STARK,You're all right?,MALE
972,PETER PARKER,"I don't know what's -- I don't know what's happening. I don't--  I don't wanna go, I don't wanna go, Mr. Stark, please. Please, I don't wanna go. I don't wanna go...  I'm sorry.",MALE
973,NEBULA,He did it.,FEMALE
974,JAMES RHODES,What is this? What the hell is happening?,MALE
975,STEVE ROGERS,"Oh, God.",MALE
976,NICK FURY,Still no word from Stark?,MALE
977,MARIA HILL,"No, not yet. We're watching every satellite in both hemispheres, there's still nothing.",FEMALE
978,NICK FURY,What is it?,MALE
979,MARIA HILL,Multiple bogeys over Wakanda.,FEMALE
980,NICK FURY,Same energy signatures as New York?,MALE
981,MARIA HILL,Ten times bigger.,FEMALE
982,NICK FURY,Tell Klein. We'll meet him at- -,MALE
983,MARIA HILL,"Nick, Nick!",FEMALE
984,NICK FURY,They okay?,MALE
985,MARIA HILL,There's no one here.,FEMALE
986,NICK FURY,Call Control. Code Red.,MALE
987,MARIA HILL,Nick?,FEMALE
988,NICK FURY,Hill?,MALE
989,NICK FURY,"Oh, no. Motherf--",MALE
