,character,line,gender
710,TONY STARK,"I lost both the kids in the divorce.  Are you blending in well here, Natalie? Here are Stark Enterprises? Your name is NATASHA ROMANOFF, isn’t it? I thought you two didn’t get along?",MALE
711,PEPPER POTTS,No. That’s not so.,FEMALE
712,TONY STARK,It’s just me you don’t care for. No? Nothing?,MALE
713,PEPPER POTTS,"Actually, while you’re here maybe you and Natalie could discuss the matter of the personal belongings.",FEMALE
714,NATASHA ROMANOFF,Absolutely.  I’m surprised you can keep your mouth shut.,FEMALE
715,TONY STARK,"Boy, you’re good. You are mind-blowingly duplicitous. How do you do it? You just tear things… You’re a triple imposter. I’ve never seen anything like you. Is there anything real about you? Do you even speak Latin?",MALE
716,TONY STARK,Which means? Wait. What? What did you just say?,MALE
717,NATASHA ROMANOFF,It means you can either drive yourself home or I can have you collected.,FEMALE
718,TONY STARK,You’re good.,MALE
719,TONY STARK,"Jarvis, could you kindly Vac-U-Form a digital wire frame? I need a manipulatable projection.",MALE
720,JARVIS,"1974 Stark Expo model scan complete, sir.",MALE
721,TONY STARK,How many buildings are there?,MALE
722,JARVIS,Am I to include the Belgium waffle stands?,MALE
723,TONY STARK,That was rhetorical. Just show me.  What does that look like to you Jarvis? Not unlike an atom. In which case the nucleus would be here. Highlight the unisphere. Lose the footpaths. Get rid of them.,MALE
724,JARVIS,"What is it you’re trying to achieve, sir?",MALE
725,TONY STARK,"I’m discovering… Correction. I’m rediscovering a new element, I believe. Lose the landscaping, the shrubbery, the trees.  Parking lots, exits, entrances. Structure the protons and the neutrons using the pavilions as a framework. Dad.  Dead for almost 20 years, and still taking me to school.",MALE
726,JARVIS,The proposed element should serve as a viable replacement for palladium.,MALE
727,TONY STARK,Thank Dad.,MALE
728,JARVIS,"Unfortunately, it is impossible to synthesise.",MALE
729,TONY STARK,"Get ready for a major remodel, fellas. We’re back in hardware mode.",MALE
730,PHIL COULSON,I heard you broke the perimeter.,MALE
731,TONY STARK,"Yeah. That was, like, three years ago. Where have you been?",MALE
732,PHIL COULSON,I was doing some stuff.,MALE
733,TONY STARK,"Yeah, well, me too and it worked. Hey, I’m playing for the home team Coulson, you and all your Fabulous Furry Freak Brothers. Now, are you gonna let me work or break my balls?",MALE
734,PHIL COULSON,What’s this doing here?,MALE
735,TONY STARK,That’s it. Bring that to me.,MALE
736,PHIL COULSON,You know what this is?,MALE
737,TONY STARK,"It’s exactly what I need to make this work. Lift the coil. Go, go. Put your knees into it. There you go. And… Drop it. Drop it.  Perfectly level. I’m busy. What do you want?",MALE
738,PHIL COULSON,Nothing. Goodbye. I’ve been reassigned. Director Fury wants me in New Mexico.,MALE
739,TONY STARK,Fantastic. Land of Enchantment.,MALE
740,PHIL COULSON,So I’m told.,MALE
741,TONY STARK,Secret stuff?,MALE
742,PHIL COULSON,Something like that. Good luck.,MALE
743,TONY STARK,Bye. Thanks.,MALE
744,PHIL COULSON,We need you.,MALE
745,TONY STARK,"Yeah, more than you know.",MALE
746,PHIL COULSON,Not that much.,MALE
747,JARVIS,Initialising prismatic accelerator.  Approaching maximum power.,MALE
748,TONY STARK,That was easy.,MALE
749,JARVIS,"Congratulations sir. You have created a new element.  Sir, the reactor has accepted the modified core. I will begin running diagnostics.",MALE
750,JUSTIN HAMMER,Hey Ivan. I got Senator Stern here. Thought we’d swing over and look at some of the drone designs.,MALE
751,IVAN VANKO,The drone is not going to be ready.,MALE
752,JUSTIN HAMMER,Not ready? What do you mean?,MALE
753,IVAN VANKO,"I can make presentation, not demonstration.",MALE
754,JUSTIN HAMMER,What the hell is the difference?,MALE
755,IVAN VANKO,Presentation. No fly. No shoot.,MALE
756,JUSTIN HAMMER,"Wait, wait, wait. Wait, wait, wait. What can you make them do? I mean, this is a weapons demonstration.",MALE
757,IVAN VANKO,I can make salute.,MALE
758,JUSTIN HAMMER,"You can make salute? What do you mean “make salute”? What the hell does that mean Ivan? This is not what we agreed to, okay? You promised me suits and then you promised me drones.",MALE
759,IVAN VANKO,"Hey, man, everything will be okay.",MALE
760,JUSTIN HAMMER,This is not what I wanted.,MALE
761,JUSTIN HAMMER,"Hey, there he is. It’s the bird man. Now you like the bird. Is that right? Is that your bird? I’m confused. You said it wasn’t, but now it looks like you’re the best of pals. You love that bird, don’t you? You know what? Take the bird.",MALE
762,IVAN VANKO,Hey!,MALE
763,JUSTIN HAMMER,"Take his pillows too. Both of them. And his shoes. Take his shoes. I took your stuff. How does that make you feel? Do you feel bad? Good. ‘Cause that’s how I feel! We had a contract. I saved your life and you give me suits. That was our deal. And you did not deliver. I don’t know if you’re a genius or a fraud. I don’t know what you are. Something really, really great fell into my lap. And if it hadn’t, I’d be at your mercy tonight. Now I have a piece of Stark tech that I pimped out myself. And now your overpriced paperweights and gonna look like a backdrop to my demonstration. Do you dig what I’m getting at here?",MALE
764,IVAN VANKO,unintelligible,MALE
765,JUSTIN HAMMER,"I don’t know if you know this, but I don’t speak Russian! I’m gonna leave now. I’m gonna go to the Expo. Maybe I’ll even get laid. You see these guys? They’re your babysitters. They are not to be trifled with. When I get back, we’re gonna renegotiate the terms of our agreement. And you’re gonna make good on our arrangement because if you don’t, you’re gonna be exactly what you were when I found you, a dead man. You got that? Maybe you can watch me on TV.",MALE
766,TONY STARK,"Dummy, You, can we clean up this mess? You’re killing me. You know I don’t…",MALE
767,JARVIS,Incoming call with a blocked number sir.,MALE
768,TONY STARK,My phone privilege is reinstated. Lovely. Coulson. How’s the Land of Enchantment?,MALE
769,IVAN VANKO,"Hey, TONY STARK, how you doing? I double cycle.",MALE
770,TONY STARK,You what?,MALE
771,IVAN VANKO,You told me double cycle’s more power. Good advice.,MALE
772,TONY STARK,You sound pretty sprightly for a dead guy.,MALE
773,IVAN VANKO,You too.,MALE
774,TONY STARK,Trace him.,MALE
775,JARVIS,Sir.,MALE
776,IVAN VANKO,"Now, the true history of Stark name will be written.",MALE
777,TONY STARK,"Jarvis, where is he?",MALE
778,JARVIS,Accessing the Oracle grid. Eastern Seaboard.,MALE
779,IVAN VANKO,"What your father did to my family over 40 years, I will do to you in 40 minutes.",MALE
780,TONY STARK,Sounds good. Let’s get together and hash it out.,MALE
781,JARVIS,Tri-State area. Manhattan and outlying boroughs.,MALE
782,IVAN VANKO,I hope you’re ready.,MALE
783,JARVIS,Call trace incomplete.,MALE
784,JARVIS,Sir,MALE
785,TONY STARK,"You want to run some tests, run them. And assemble the suit while you’re at it. Put it together now.",MALE
786,JARVIS,We are unclear as to the effects.,MALE
787,TONY STARK,"I don’t want to hear it Jarvis.  That tastes like coconut. And metal. Oh wow, yeah!",MALE
788,HAPPY HOGAN,"I’ll keep the car down here, all right?",MALE
789,PEPPER POTTS,Thank you Happy.,FEMALE
790,ANNOUNCER,…Justin Hammer. His presentation will begin shortly in the main pavilion.,FEMALE
791,JUSTIN HAMMER,"Yeah. That’s what I’m talking about. Thanks for coming. Ladies and gentlemen, for far too long, this country has had to place its brave men and women in harm’s way, but then the Iron Man arrived, and we thought the days of losing lives were behind us. Sadly, that technology was kept out of reach. That’s not fair. That’s not right. And it’s just too bad.",MALE
792,PEPPER POTTS,"Oh, Lord.",FEMALE
793,JUSTIN HAMMER,"Regardless, it was an impressive innovation, one that grabbed the headlines the world over. Well, today, my friends, the press is faced with quite a difficult problem. They are about to run out of ink.  Get that out of here. Ladies and gentlemen, today I present to you the new face of the United States military. The Hammer drone.  Army! Navy! Air Force! Marines! Yeah! Yeah! Woo! That’s a hell of a lot better than some cheerleaders, let me tell you. But as revolutionary as this technology is, there will always be a need for man to be present in the theatre of war  Ladies and gentlemen, today I am proud to present to you the very first prototype in the Variable Threat Response Battle Suit and its pilot, Air Force Lieutenant Colonel James Rhodes.",MALE
794,PEPPER POTTS,What?,FEMALE
795,JUSTIN HAMMER,"For America and its allies, Hammer Industries is reporting for…",MALE
796,TONY STARK,We got trouble.,MALE
797,JAMES RHODES,"TONY STARK, there are civilians present. I’m here on orders. Let’s not do this right now.",MALE
798,TONY STARK,Give them a wave.,MALE
799,JUSTIN HAMMER,"Hey, all right. Yeah.",MALE
800,TONY STARK,All these people are in danger. We gotta get them out of here. You gotta trust me for the next five minutes.,MALE
801,JAMES RHODES,"Yeah, I tried that. I got tossed around your house, remember?",MALE
802,TONY STARK,"Listen, I think he’s working with Vanko.",MALE
803,JAMES RHODES,Vanko’s alive?,MALE
804,JUSTIN HAMMER,Yeah.,MALE
805,TONY STARK,What is he?,MALE
806,JUSTIN HAMMER,What?,MALE
807,TONY STARK,Where’s Vanko?,MALE
808,JUSTIN HAMMER,Who?,MALE
809,TONY STARK,Tell me.,MALE
810,JUSTIN HAMMER,What are you doing here man?,MALE
811,JAMES RHODES,"Whoa, whoa, whoa.",MALE
812,TONY STARK,Is that you?,MALE
813,JAMES RHODES,"No, I’m not doing that. That’s not me. I can’t move. I’m locked up. I’m locked up!  Get out of here. Go! This whole system’s been compromised.",MALE
814,TONY STARK,Let’s take it outside.,MALE
815,JAMES RHODES,"No, no!",MALE
816,TONY STARK,"Jarvis, break in. I need to own him.",MALE
817,JARVIS,Yes sir.,MALE
818,JAMES RHODES,"TONY STARK, TONY STARK, I’m locked on. I have target lock.",MALE
819,TONY STARK,On what?,MALE
820,JAMES RHODES,"On you.  TONY STARK, on your six!",MALE
821,JUSTIN HAMMER,What’s going on? What’s happening?,MALE
822,TECHNICIAN,The software’s been overridden.,MALE
823,JUSTIN HAMMER,What? What do you mean it’s been overridden? What does that mean?,MALE
824,TECHNICIAN,I think he slaved the drones.,MALE
825,JUSTIN HAMMER,That’s impossible. Call the guards.,MALE
826,JACK,All the phones are down sir.,MALE
827,JUSTIN HAMMER,"Well, then call their… Call their cells.",MALE
828,JACK,Their cell phones are not working either sir.,MALE
829,TECHNICIAN,He’s locked us out of the mainframe.,MALE
830,PEPPER POTTS,Who’s locked you out of the mainframe?,FEMALE
831,JUSTIN HAMMER,"Please, please, go away. Go away. I’ve got this handled.",MALE
832,PEPPER POTTS,Have you now?,FEMALE
833,JUSTIN HAMMER,"Yes, I do. In fact, if your guy hadn’t showed up, this wouldn’t be happening. So, please, now go away. Thank you  Listen, we got to get these bitches out of here. What?",MALE
834,NATASHA ROMANOFF,You tell me who’s behind this. Who’s behind this?,FEMALE
835,JUSTIN HAMMER,Ivan. Ivan Vanko.,MALE
836,NATASHA ROMANOFF,Where is he?,FEMALE
837,JUSTIN HAMMER,At my facility.,MALE
838,PEPPER POTTS,"I need NYPD, please.",FEMALE
839,JUSTIN HAMMER,"No, no, no!",MALE
840,PEPPER POTTS,Command Central.,FEMALE
841,JUSTIN HAMMER,"No, no, honey. Don’t call the authorities.",MALE
842,PEPPER POTTS,Okay. Right away. Right away.  Step aside. Step aside.  Tell me everything you know. Go.,FEMALE
843,TONY STARK,How are we doing Jarvis?,MALE
844,JARVIS,Remote reboot unsuccessful.,MALE
845,HAMMER SECURITY GUARD,This way.,MALE
846,HAPPY HOGAN,Nobody’s answering the phone. What’s going on?,MALE
847,NATASHA ROMANOFF,Get in the car. Take me to Hammer Industries.,FEMALE
848,HAPPY HOGAN,I’m not taking you anywhere.,MALE
849,NATASHA ROMANOFF,Fine. You want me to drive?,FEMALE
850,HAPPY HOGAN,"No, I’m driving. Get in the car.",MALE
851,TONY STARK,Nice work kid.,MALE
852,JAMES RHODES,You got multiples coming in on you.,MALE
853,TONY STARK,Let’s get this away from the Expo.,MALE
854,NATASHA ROMANOFF,"Wen we arrive, I need you to watch the perimeter.  I’m gonna enter the facility and take down the target. Watch the road.",FEMALE
855,HAPPY HOGAN,I got it. I got it.,MALE
856,JAMES RHODES,"Listen, listen. A pack just peeled off. They’re headed back to the Expo.",MALE
857,TONY STARK,Got it.,MALE
858,JAMES RHODES,In closing in on you. Ordnance coming in hot Tony. Watch it.,MALE
859,NATASHA ROMANOFF,Stay in the car.,FEMALE
860,HAPPY HOGAN,I’m not staying in the car.,MALE
861,NATASHA ROMANOFF,"I said, stay in the car.",FEMALE
862,HAPPY HOGAN,"What are you wearing? Look, I’m not letting you go in there alone.",MALE
863,NATASHA ROMANOFF,You want to help? Keep the car running.,FEMALE
864,HAPPY HOGAN,Okay.,MALE
865,HAMMER SECURITY GUARD,"Hey, hey, hey. You can’t come in here.",MALE
866,HAMMER SECURITY GUARD,Hold on. Hey!,MALE
867,TECHNICIAN,Each set of drone is communicating in its own unique language.,MALE
868,PEPPER POTTS,"Well, choose one and focus on that.",FEMALE
869,JUSTIN HAMMER,Have you tried Russian? Why don’t you try Russian?,MALE
870,ANNOUNCER,Attention. We have intrusion on Grid W.,FEMALE
871,HAMMER SECURITY GUARD,We got it. We’re on our way.,MALE
872,HAPPY HOGAN,I got him!,MALE
873,TONY STARK,"JAMES RHODES, you still locked on?",MALE
874,JAMES RHODES,Yeah.,MALE
875,TONY STARK,Drop your socks and grab your Crocs. We’re about to get wet on this ride.,MALE
876,JAMES RHODES,"Wait, wait, wait!",MALE
877,NATASHA ROMANOFF,He’s gone.,FEMALE
878,TONY STARK,I’m sorry buddy. Had to thin out the herd. What’s your 20?,MALE
879,HAPPY HOGAN,What are you doing?,MALE
880,NATASHA ROMANOFF,I’m rebooting Rhodey’s suit.,FEMALE
881,JAMES RHODES,Tony.,MALE
882,NATASHA ROMANOFF,Reboot complete  You got your best friend back.,FEMALE
883,TONY STARK,"Thank you very much, Agent Romanoff.",MALE
884,NATASHA ROMANOFF,Well done on the new chest piece. I am reading significant higher output and your vitals all look promising.,FEMALE
885,TONY STARK,"Yes, for the moment, I’m not dying. Thank you.",MALE
886,PEPPER POTTS,What do you mean you’re not dying? Did you just say you’re dying?,FEMALE
887,TONY STARK,"Is that you? No, I’m not. Not anymore.",MALE
888,PEPPER POTTS,What’s going on?,FEMALE
889,TONY STARK,I was going to tell you. I didn’t want to alarm you.,MALE
890,PEPPER POTTS,You were gonna tell me? You really were dying?,FEMALE
891,TONY STARK,You didn’t let me.,MALE
892,PEPPER POTTS,Why didn’t you tell me that?,FEMALE
893,TONY STARK,I was gonna make you an omelette and tell you.,MALE
894,NATASHA ROMANOFF,"Hey, hey. Save it for the honeymoon. You got incoming Tony. Looks like the fight’s coming to you.",FEMALE
895,TONY STARK,Great. Pepper?,MALE
896,PEPPER POTTS,Are you okay now?,FEMALE
897,TONY STARK,I am fine. Don’t be mad. I will formally apologise…,MALE
898,PEPPER POTTS,I am mad!,FEMALE
899,TONY STARK,…when I’m not fending off a Hammeroid attack.,MALE
900,PEPPER POTTS,Fine.,FEMALE
901,TONY STARK,We could have been in Venice.,MALE
902,PEPPER POTTS,Oh please.,FEMALE
903,TONY STARK,"Rhodes? Snap out of it buddy. I need you. They’re coming. Come on, let’s roll. Get up.",MALE
904,JAMES RHODES,"Oh, man. You can have your suit back.",MALE
905,TONY STARK,You okay?,MALE
906,JAMES RHODES,"Yeah, thanks. TONY STARK, look, I’m sorry, okay?",MALE
907,TONY STARK,Don’t be.,MALE
908,JAMES RHODES,No. I should have trusted you more.,MALE
909,TONY STARK,I’m the one who put you in this position. Forget it.,MALE
910,JAMES RHODES,No. It’s your fault. I just wanted to say I’m sorry.,MALE
911,TONY STARK,"Thank you. That’s all I wanted to hear. Partner. They’re coming in hot, any second. What’s the play?",MALE
912,JAMES RHODES,"Well, we want to take the high ground, okay? So let’s put the biggest gun up on that ridge.",MALE
913,TONY STARK,Got you. Where do you want to be?,MALE
914,JAMES RHODES,Where are you going?,MALE
915,TONY STARK,What’re you talking about?,MALE
916,JAMES RHODES,I meant me.,MALE
917,TONY STARK,You have a big gun. You are not the big gun.,MALE
918,JAMES RHODES,"TONY STARK, don’t be jealous.",MALE
919,TONY STARK,No. It’s subtle all the bells and whistles.,MALE
920,JAMES RHODES,Yeah. It’s called being a badass.,MALE
921,TONY STARK,Fine. All right. You go up to. I’ll draw them in.,MALE
922,JAMES RHODES,Don’t stay down here. This is the worst place to be.,MALE
923,TONY STARK,"Okay, you got a spot. Where’s mine?",MALE
924,JAMES RHODES,"It’s the kill box, Tony. Okay This is where you go to die.",MALE
925,TONY STARK,See that?,MALE
926,JAMES RHODES,"Yeah, yeah. Nice.",MALE
927,TONY STARK,Rhodey? Get down.,MALE
928,JAMES RHODES,Wow. I think you should lead with that next time.,MALE
929,TONY STARK,Yeah. Sorry boss. I can only use it one. It’s a one-off.,MALE
930,JUSTIN HAMMER,I told you that five minutes ago.,MALE
931,PEPPER POTTS,That’s your guy here.,FEMALE
932,JUSTIN HAMMER,Excuse me?,MALE
933,POLICE OFFICER,You’re being placed under arrest.,MALE
934,JUSTIN HAMMER,Are you kidding me?,MALE
935,POLICE OFFICER,Hands behind your back sir.,MALE
936,JUSTIN HAMMER,"I’m trying to help here. I get it. I see what you’re doing. You’re trying to pin this on me, huh? That’s good. That’s good. You’re starting to think like a CEO, taking out the competition. I like that. You think you’re making a problem for me?  I’m gonna make a problem for you. I’m gonna be seeing you again real soon.",MALE
937,PEPPER POTTS,"When they get here, I think you should station them at the south, east and both west exits.",FEMALE
938,POLICE OFFICER,We shut down the 7 train in and out of Willets Point already.,MALE
939,PEPPER POTTS,"Well, have city buses there to ferry people to operating lines.",FEMALE
940,POLICE OFFICER,Yeah. Are you coming with us?,MALE
941,PEPPER POTTS,"No, I’m gonna stay until to park is clear.",FEMALE
942,POLICE OFFICER,Okay.,MALE
943,NATASHA ROMANOFF,Head up. You got one more drone incoming. This one looks different.  The repulsor signature is significantly higher.,FEMALE
944,IVAN VANKO,Good to be back.,MALE
945,JAMES RHODES,This ain’t gonna be good.  I got something special for this guy. I’m gonna bust his bunker with the Ex-Wife.,MALE
946,TONY STARK,With the what?  Hammer tech?,MALE
947,JAMES RHODES,Yeah.,MALE
948,TONY STARK,I got this.  Rhodes. I got an idea. You want to be a hero?,MALE
949,JAMES RHODES,What?,MALE
950,TONY STARK,I could really use a sidekick. Put your hand up.,MALE
951,JAMES RHODES,This is your idea?,MALE
952,TONY STARK,Yep.,MALE
953,JAMES RHODES,"I’m ready. I’m ready. Go, go, go!",MALE
954,TONY STARK,Take it!,MALE
955,IVAN VANKO,You lose.,MALE
956,JAMES RHODES,All these drones are rigged to blow. We gotta get out of here man.,MALE
957,TONY STARK,Pepper?,MALE
958,PEPPER POTTS,Oh my God. I can’t take this anymore.,FEMALE
959,TONY STARK,You can’t?,MALE
960,PEPPER POTTS,I can’t take this.,FEMALE
961,TONY STARK,Look at me.,MALE
962,PEPPER POTTS,"My body, literally, cannot handle the stress. I never know if you’re gonna kill yourself or wreak the whole company.",FEMALE
963,TONY STARK,I think I did okay.,MALE
964,PEPPER POTTS,I quit. I’m resigning. That’s it.,FEMALE
965,TONY STARK,"What did you just say? You’re done? That’s surprising. No, it’s not surprising. I get it. You don’t have to make excuses.",MALE
966,PEPPER POTTS,I’m… I’m… I’m not making any excuses.,FEMALE
967,TONY STARK,You actually were just making excuses. But you don’t have to.,MALE
968,PEPPER POTTS,"No, I wasn’t making an excuse. I’m actually very justified.",FEMALE
969,TONY STARK,"Listen. Hey, hey. You deserve better.",MALE
970,PEPPER POTTS,Well…,FEMALE
971,TONY STARK,"You’ve taken such good care of me. I’ve been in a tough spot, but you got me through it, so… Right?",MALE
972,PEPPER POTTS,Thank you.,FEMALE
973,TONY STARK,Yeah.,MALE
974,PEPPER POTTS,Thank you for understanding.,FEMALE
975,TONY STARK,"Yeah, yeah. Let’s talk clean-up.",MALE
976,PEPPER POTTS,I’ll handle the transition. It’ll be smooth.,FEMALE
977,TONY STARK,Okay. What about the press? Because you only had the job for a week. That’s gonna seem…,MALE
978,PEPPER POTTS,"Well, with you it’s like dog years.",FEMALE
979,TONY STARK,I know.,MALE
980,PEPPER POTTS,"I mean, it’s like the Presidency.",FEMALE
981,TONY STARK,Weird.,MALE
982,PEPPER POTTS,"No, it’s not weird.",FEMALE
983,TONY STARK,"It’s okay, right?",MALE
984,PEPPER POTTS,Yeah.,FEMALE
985,TONY STARK,Run that by me again.,MALE
986,JAMES RHODES,I think it was weird.  You guys look like two seals fighting over a grape.,MALE
987,PEPPER POTTS,"I had just quit, actually.",FEMALE
988,TONY STARK,"Yeah, so we’re not…",MALE
989,JAMES RHODES,You don’t have to do that. I heard the whole thing.,MALE
990,TONY STARK,You should get lost.,MALE
991,JAMES RHODES,I was here first. Get a roof.,MALE
992,TONY STARK,I thought you were out of one-liners.,MALE
993,JAMES RHODES,That’s the last one.,MALE
994,TONY STARK,"You kicked ass back there, by the way.",MALE
995,JAMES RHODES,"Thank you. You too. Listen, my car got taken out in the explosion, so I’m gonna have to hang on to your suit for a minute, okay?",MALE
996,TONY STARK,Not okay. Not okay with that.,MALE
997,JAMES RHODES,It wasn’t a question.,MALE
998,TONY STARK,How are you gonna resign if I don’t accept?,MALE
999,NICK FURY,"I don’t think I want you looking at that. I’m not sure it pertains to you anymore. Now this on the other hand, is Agent Romanoff’s assessment of you. Read it.",MALE
1000,TONY STARK,"“Personality overview. Mr Stark displays compulsive behaviour.” In my own defence, that was last week. “Prone to self-destructive tendencies.” I was dying. I mean, please. Aren’t we all? “Textbook narcissism”? Agreed. Okay, here it is. “Recruitment assessment for Avenger Initiative. Iron Man? Yes.” I gotta think about it.",MALE
1001,NICK FURY,Read on.,MALE
1002,TONY STARK,“Tony Stark not… Not recommended”? That doesn’t make any sense. How can you approve me but not approve me? I got a new ticker. I’m trying to do right by Pepper. I’m in a stable-ish relationship.,MALE
1003,NICK FURY,Which leads us to believe at this juncture we’d only like to use you as a consultant.,MALE
1004,TONY STARK,"You can’t afford me.  Then again, I will waive my customary retainer in exchange for a small favour. Rhodey and I are being honoured in Washington and we need a presenter.",MALE
1005,NICK FURY,I’ll see what I can do.,MALE
1006,STERN,"It is my honour to be here today to present these distinguished awards to Lieutenant Colonel James Rhodes and Mr Tony Stark, who is, of course, a national treasure.  Thank you Lieutenant Colonel, for such and exceptionally distinguished performance. You deserve this.",MALE
1007,JAMES RHODES,Thank you sir.,MALE
1008,STERN,"Mr Stark. Thank you for such as exceptionally distinguished performance. You deserve this.  Oh, sorry. Funny how annoying a little prick can be, isn’t it? Let’s get a photo.",MALE
1009,PHIL COULSON,"Sir, we’ve found it.",MALE
