TONY STARK,Who wants to take these apart and put them back together?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,All right -- let’s wrap it up.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,I didn’t think I’d be seeing you for a while.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Why not?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,Figured you’d need a little time.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Why does everybody think I need time?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"You’ve been through a lot, thought you should get your head straight. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’ve got it straight.  And I’m back to work.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,Really?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m onto something big.  I want you to be a part of it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,Lot of people around here will be happy to hear that.  What you said at that press conference really threw everyone.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I mean what I said.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,No you don’t.  You took a bad hit. It spun you around.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Maybe I do need a little time.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,All right then.  Good seeing you.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Likewise.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Thought you were done with weapons.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,It’s a flight-stabilizer.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Well, watch where you’re pointing your “fight-stabilizer”, would you? Obadiah’s upstairs -- should I tell him you’re in? ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Be right up.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,This -- this is the big-big idea. It can pull the company in a whole new direction.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,That’s great.  Get me the design as soon as you can.  We’ve got a hungry production line that knock out a prototype in days.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"You know, I had a moment there where I was...reluctant...but I know now I made the best decision. I feel like I’m doing something... right, finally. Thank you for supporting me in this.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"Listen, I have something to talk to you about.  I really wish you’d attended the last board meeting like I asked you to. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I know, I’m sorry. What did I miss? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,The board’s filed an injunction against you.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,What?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,They claim you’re unfit to run the company and want to lock you out.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,How the hell can they do that? It’s my name on the building! My ideas that drive that company.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"They’re going to try. We’ll fight them, of course. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,With the amount of stocks we own I thought we controlled the company.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"I don’t know.  Somehow they pulled enough votes together.  Listen, the world doesn’t share your vision, Tony.  The more people have to lose, the more frightened they are of new ideas.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"Now listen, I don’t want you to get all in knots.  You know how many times I protected your father from the wolves?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"Get back to your lab and work some magic.  You let me handle the board. Oh and TONY STARK, no more press conferences.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Nothing to it...,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,All right.  Let’s get to work.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Standby for calibration.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Whoa--,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,We should take this outside.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,I must strongly caution against that.  There are terabytes of calculations still needed --,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,We’ll do them in-flight.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Sir, the suit has not even passed a basic wind-tunnel test. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,That’s why you’re coming with me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,I suggest you allow me to employ Directive Four.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Never interrupt me while I’m with a beautiful woman?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,That’s Directive Six.  Directive Four: use any and all means to protect your life should you be incapable of doing so.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Whatever floats you, Jarvis.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Power: fifteen percent.  Recommend you descend and re-charge, Sir.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Acknowledge, Mr. Stark--",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Power at five percent.  Threshold breached -- ,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Uhh, Jarvis?  JARVIS --?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"STATUS, STATUS!  REBOOT --",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Temporary power restored.  Descend immediately.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Jarvis, I think we need to chat about, uh, Directive Four. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"May I remind you, the suit feeds off the same power source as your life-support.  A zero-drain of RT will likely kill you. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"You’re a downer, Jarvis.  But I appreciate the heads-up.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Shall I take over?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"No, I got it, I got it --",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Perfect.  Let’s do some upgrades.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"That was quite dangerous, Sir. Might I remind you, if the suit loses power, so does your heart. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Yeah, and it doesn’t have a seatbelt either.  A few issues: main transducer felt sluggish at plus forty altitude.  Same goes for hull pressurization.  I’m thinking icing might be a factor. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,The suit isn’t rated for high altitude.  You’re expending eight percent power just heating and pressurizing.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Re-configure using the gold- titanium alloy from the Seraphim Tactical Satellite.  It should ensure fuselage integrity to 50 thousand feet, while maintaining power-to-weight ratio. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Shall I render, utilizing proposed specifications? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Wow me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hm.  Bit ostentatious, don’t you think?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Add a little red, would you?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
REPORTER,"Tonight’s Red-Hot Red Carpet is here at the Walt Disney Concert Hall, where Tony Stark’s third annual benefit for the Firefighter Family Fund has become the go-to charity gala on L.A.’s high-society calendar.  But this great cause is only part of the story--",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
REPORTER,"--the man whose name graces the gold-lettered invitations hasn’t been seen in public since his highly controversial press conference, and rumors abound. Some say Stark is suffering from post traumatic stress and hasn’t left his bed in weeks.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"The work could take till morning to complete, Sir. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Good.  I should come up for air anyway.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Eyyy, there he is.  My man!",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Sorry, thought you were someone else.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,What are you doing here?  I thought you were going to lay low.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,It’s time to start showing my face again.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"Let’s just take it slow, okay.  I got the board right where we want them. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Great.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,See ya inside.  Lots to talk about.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAN,Mr. Stark.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,Agent Coulson.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Oh...was I supposed to meet you here?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,"No, but you haven’t been returning my calls.  This is serious, we need to get something on the books or I’ll have to go official on you.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Yes, you’re right.  I’m going to handle this right now.  Let me check with my assistant.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Miss Potts -- can I have five minutes?  You look...you look like should always wear that dress.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Thanks.  It was a birthday present-- from you.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I have great taste.   Care to dance?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m sorry.  Am I making you uncomfortable?  You seem very uncomfortable.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"No, I always forget to wear deodorant and dance with my boss in front of everyone I’ve ever worked with in a chiffon dress. ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Would it help if I fired you?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You wouldn’t last a week without me.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m not so sure.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,What’s your Social Security number?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Uh...,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,119-64-5484,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"I’m sorry I was so uncomfortable. I hate being the center of attention like that and that’s why this one time in high school when I was supposed to be in a play... no, never mind... but you know that’s why I never like, wanted to have a big wedding... you know, because I thought everyone would be looking at me wearing a dress.  Oh, no, no... I’m not saying, like, “wedding.”  No, not like that.  I’m just saying, you know...",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Can I get you another glass of wine?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"A vodka martini, extra dry, with extra olives as soon as possible. ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Okay.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"And, Tony... ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,I’m not a cheeseburger.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,No.  You’re not a cheeseburger.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,Mr. Stark! I was hoping I could get a reaction from you.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,How’s panic?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,I was referring to your company’s involvement in this latest atrocity.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Hey, they just put my name on the invitations --",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,Is this what you call accountability?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,When were these taken?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,"Yesterday.  Good P.R. move, you tell the world you’re a changed man, even I believed you. ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I didn’t approve this shipment.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CHRISTINE EVERHART,Well your company did.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Come with me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I made some promises I’m not going to be able to keep.  I suggest you pull all your money out of Stark Industries immediately --,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"Is this like a tick for you? Whenever you have a feeling, you start going to all the people who don’t trust you, who don’t protect you.  They’re going to put a spin on everything you say. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Wait a minute.  I got to ask you something.   I’m dead serious about this.  I’m not kidding.  Am I losing my mind or is Pepper really cute?  Do you think she’s attractive and interesting, or is it just that her hair is down? I’ve been out of the game for a while. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"Are you out of your mind.  You’re messing with the “guys in the rooms”, we’re talking about billion dollar interests, the world order -- ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m not worried about that right now --,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,-- you should be.  You’ll disappear.  I can’t protect you against people like that --?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,DO YOU MIND?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,Tony don’t be so naive --,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"-- naive?  I was naive before, when I was growing up and they told me don’t ever cross this line, this is how we do business.  In the meantime we’re double-dealing under the table.  We don’t even deserve to represent the United States -- ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"-- TONY STARK, you’re a child --! ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"-- you don’t believe I can turn this company around, do you --? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,-- you’ve got about as much control over things as a child riding in the backseat of your father’s car with a red plastic steering wheel in your hand.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Maybe I’ll just get out of the car.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,You’re not even allowed in the car. I’m the one who’s filing the injunction against you.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,It’s the only way I could protect you.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,This is going to stop.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TV REPORTER'S VOICE,"-- the ten mile drive to the outskirts of Gulmira can only be described as a descent into Hell, into a modern-day Heart of Darkness.  Simple farmers and herders, from peaceful villages, driven from their homes at the butt of Western rifles and the turrets of modern tanks.  Displaced from their lands by Warlords and insurgent groups emboldened by their newfound power -- a power fueled by high-tech weapons easily purchased with Poppy money on the black market -- and further destabilizing a fragile region which for decades has been a tinderbox of tribal feuding and ethnic hatred --",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TV REPORTER'S VOICE,"The villagers have taken shelter in whatever crude dwellings they can find -- in the ruins of other razed villages, in the cold barren scrublands, or in the remnants of an old Soviet smelting plant.  Our translator relayed to us one human tragedy after another.  A seven year old boy, thin as a scarecrow, clutching yellowed photographs and holding them out to anyone who would stop, with a child’s simple question: where are my mother and father?  A woman, begging for news of her husband, who’d been kidnapped by insurgents -- either forced to join their militia, or to be shot without reason --",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TV REPORTER'S VOICE,"With no political will or international pressure, there is little hope for these newly-formed refugees.  Refugees who can only wonder one thing: is the world watching?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Are you going to tell me what’s going on?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Get my house in Dubai ready.  I want to throw a party.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Yes.  Mr. Stark.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TYCOON,Tony!  You never said what is the big occasion?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Ever known me to need one?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Well you seem back in old form.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Life of the party -- isn’t that what everyone wanted?  Cue the fireworks in five, would you? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
DUBAI BEAUTY #1,Kinky!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Sure. Don’t hurt yourself.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’ll be right back.  Why don’t you two...get started without me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
KID,Arto!  ARTO!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
SOLDIER,Geneva Convention!  Article Three! Geneva Convention --,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,Are we in there?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OFFICER,"Negative, it’s a local skirmish, green-on-green. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,Anyone want to tell me what the hell I’m looking at?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OFFICER,"A drone?  An advanced robotic?  We don’t know what it is, Sir. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,Get someone down here from Weapons Development -- now.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Put me through to the boss.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Jarvis, plot a course for home.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,"So what do we have here, Rhodes? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"I don’t think it’s Russian, or Chinese. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,Then where did it come from?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,Let me make a call.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Put it through, Jarvis. Yeah? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"TONY STARK, it’s Rhodey.   What the hell’s that noise? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I’m in the convertible.  Not the best time --,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"I need a quick ID.  What do you know about un-manned combat robotics, with air-ground capabilities. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Never heard of anything like that. Why?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OFFICER,UAV has entered the no-fly zone--,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Because I think I’m staring at one right now, and it’s about get blown to Kingdom Come.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,Rhodes!  You got something for me?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Uhh...’kingdom come’?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,This is my exit -- gotta go.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 1,Ballroom Control -- this is Viper 1 & 2 checking in.  UAV is in sight.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,Viper: target at 330 for 10 miles.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 1,"Ballroom, contact appears to be an unmanned aerial vehicle-- ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,"Ballroom copies, you are cleared to engage.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
BITCHING-BETTY,Locked on!  Locked on!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Incoming Sidewinder in five... four...three...two...,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Sir, may I remind you that the suit can handle these maneuvers.  You cannot.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Jarvis -- AIR BRAKES!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 1,That was not a drone.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 2,Where the hell is it?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OFFICER,"Lt. Colonel Rhodes, I have Tony Stark calling-- ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,Put him through.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"JAMES RHODES, I had Jarvis run a check. I might have some info on that UAV. A piece of gear like that might exist.  Might definitely exist --",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Wouldn’t happen to be red and gold, would it?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 1,Viper 2 -- he’s on your belly! Shake him!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 2,What--?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 1,Ballroom: that is definitely not a UAV.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,What is it then?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 1,"I think it’s...a Man, sir.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,Son of a bitch.  Tony--!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 1,Still there Viper 2.  ROLL!  ROLL!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,Sir: two minutes and there won’t be sufficient power to get home.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 1,I’M HIT!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,"Viper 2, do you see a chute? ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 2,"Negative!  No chute, no chute--",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JARVIS,"Power critical, set course for home immediately.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 2,The UAV is going after him!  It’s attacking--!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 2,"GOOD CHUTE!  GOOD CHUTE!  You’re not gonna believe this, Ballroom... but that thing just saved his ass.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,Viper 2: re-engage.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,-- WAIT --!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,-- TAKE THE TARGET OUT!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Major, call off that Raptor.  You don’t know what you’re shooting at. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,We’ll find out when recover the pieces.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
BITCHING-BETTY,LOCKED ON!  LOCKED ON!,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 2,"Ballroom: understand, you want me to engage the UAV?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,Copy.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
JAMES RHODES,"Negative, Viper 2, disengage. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,It’s not your call.  That thing just took out an F-22 inside a legal no-fly zone   Viper 2: you get a clean shot you take it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
MAJOR ALLEN,Viper 2.  Can you confirm the kill?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
VIPER 2,"I got him good.  He went down, he was smokin’.  But I cannot confirm.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Get me home...,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Welcome.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Compliments of Tony Stark.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"If you’d killed him when you were supposed to, you’d still have a face. ",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,"You paid us trinkets to kill a prince.  An insult, to me and the man whose ring I wear.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,I think it’s best we don’t get him involved in this.   I’ve come a long way to see this weapon. Show me.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Come.  Leave your guards outside.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,His escape bore unexpected fruit.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,...so this is how he did it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,This is only a crude first effort. But he’s perfected his design--,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,What’s this?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,The inside of Tony Stark’s mind.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Everything you will need to build this weapon.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,Stark has made a masterpiece of death.  A man with a dozen of these could rule from the Pacific to the Ukraine.  And you dream of Stark’s throne -- we have a common enemy.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
RAZA,"If we are back in business, I give you these designs as my gift.  In turn, I hope you will repay me with a gift of iron soldiers.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,This...is the only gift you shall receive.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,"Technology -- it’s always been your Achilles Heel.  Don’t worry, it’ll wear off in fifteen minutes -- but that’s the least of your problems.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,Crate up that armor and the rest of it.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
OBADIAH,Send them to their virgins.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,Ms. Potts.  It’s Agent Coulson from the Strategic Homeland Inter--,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Yes, I know.  Unfortunately Tony is not going to be available to sit down with you for a while. ",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PHIL COULSON,Really?  And why is that?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
