,character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
518,HARLEY KEENER,"She's six! Anyway, it's limited edition. When can we talk about New York?",FEMALE,0.9799426794052124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,TONY STARK,"Maybe never, relax about it.",MALE,0.9844624996185303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,HARLEY KEENER,"What about The Avengers, can you talk about them?",FEMALE,0.8903033137321472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763508081436157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,TONY STARK,"I don't know, later. Hey kid, give me a little space.  What's the official story here? What happened?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973512887954712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,HARLEY KEENER,"I guess this guy named Chad Davis, used to live roundabouts, won a bunch of medals in the army. One day, folks said he went crazy and made, you know, a bomb. Then he blew himself up right here.",FEMALE,0.8995581269264221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,TONY STARK,"Six people died, right?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730677604675293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,HARLEY KEENER,Yeah.,FEMALE,0.8494734168052673,0.0,0.0,0.0,0.0,0.8459972143173218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,TONY STARK,Including Chad Davis?,MALE,0.9134974479675293,0.0,0.0,0.0,0.0,0.0,0.0,0.530023455619812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,HARLEY KEENER,Yeah.,FEMALE,0.8494734168052673,0.0,0.0,0.0,0.0,0.8459972143173218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,TONY STARK,"Yeah. That doesn't make sense.  Think about it. Six dead, only five shadows.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,HARLEY KEENER,"Yeah, people said these shadows are like the mark of souls gone to Heaven. Except the bomb guy, he went to Hell on account of he didn't get a shadow. That's why there's only five.",FEMALE,0.9965943694114685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,TONY STARK,Do you buy that?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608416557312012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,HARLEY KEENER,That's what everyone says. You know what this crater reminds me of?,FEMALE,0.9853573441505432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,TONY STARK,No idea. I'm not...I don't care.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839991927146912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,HARLEY KEENER,"That giant wormhole, in um...in New York. Does it remind you?",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601171374320984,0.9013647437095642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,TONY STARK,That's manipulative. I don't want to talk about it.,MALE,0.0,0.0,0.0,0.0,0.9545918703079224,0.0,0.0,0.0,0.0,0.0,0.0,0.934862494468689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,HARLEY KEENER,Are they coming back? The aliens?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955307841300964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,TONY STARK,"Maybe. Can you stop? Remember when I told you, that I have an anxiety issue?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5947431921958923,0.5158625245094299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490726947784424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,HARLEY KEENER,Does this subject make you...make you edgy?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46327534317970276,0.9063529372215271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,TONY STARK,"Yeah, a little bit. Can I just catch my breath for a second?",MALE,0.5690805315971375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258213758468628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,HARLEY KEENER,Are there bad guys in Rose Hills? Do you...do you need a plastic bag to breathe into? Do you have medication?,FEMALE,0.3129296600818634,0.0,0.0,0.0,0.0,0.0,0.0,0.5945556163787842,0.5131553411483765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,TONY STARK,Nope.,MALE,0.6788008213043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927253782749176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,HARLEY KEENER,Do you need to be on it?,FEMALE,0.7441147565841675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387026786804199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,TONY STARK,Probably.,MALE,0.9987818598747253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,HARLEY KEENER,Do you have PTSD?,FEMALE,0.9703298211097717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41081109642982483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,TONY STARK,I don't think so.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924948215484619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,HARLEY KEENER,"Are you...are you going completely mental? I can stop, do you want me to stop? Do you want me to stop?",FEMALE,0.0,0.0,0.0,0.43598926067352295,0.0,0.0,0.0,0.0,0.36298254132270813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,TONY STARK,"Remember when I said to stop doing that? I swear to God, you're going to freak me out!  Ah man, you did it, didn't you? You happy now?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93166184425354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,HARLEY KEENER,"What did I say?  Hey, wait up! Wait, wait.  What the hell was that?",FEMALE,0.0,0.0,0.0,0.918795645236969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,TONY STARK,"Your fault, you spazzed me out. Okay, back to business. Where were we? The guy who died...relatives? Mom? Mrs. Davis, where is she?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,HARLEY KEENER,Where she always is.,FEMALE,0.9985300302505493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,TONY STARK,"See, now you're being helpful.  Sorry.  Lady, this uh...",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167057871818542,0.0,0.0
550,BRANDT,Thank you.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966220855712891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,TONY STARK,"Nice haircut, suits you.",MALE,0.0,0.9957194924354553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,BRANDT,Nice watch.,MALE,0.0,0.9931182861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,TONY STARK,"Yeah, limited edition.",MALE,0.9354099035263062,0.0,0.0,0.0,0.0,0.6853294372558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,BRANDT,"Oh, I don't doubt it.  Well, have a good evening.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9531459808349609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,TONY STARK,"Mrs. Davis, mind if I join you?",MALE,0.989734411239624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,MRS. DAVIS,Free country.,FEMALE,0.9988985061645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,TONY STARK,It sure is.,MALE,0.9980624318122864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,MRS. DAVIS,Alright. Where'd you like to start?,FEMALE,0.963913083076477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34286433458328247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,TONY STARK,I just want to say I'm sorry about your loss. I want to know what you think happened.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.33090242743492126,0.0,0.9718428254127502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353375494480133,0.0
560,MRS. DAVIS,"Look, I brought your damn file. You take it and go.  Whatever was in here, he wanted no part of it.",FEMALE,0.0,0.0,0.0,0.0,0.9552502036094666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,TONY STARK,"Clearly, you're waiting for someone else. Yeah? Supposed to meet somebody here?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054089784622192,0.8392481207847595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,MRS. DAVIS,Yeah.,FEMALE,0.8494734168052673,0.0,0.0,0.0,0.0,0.8459972143173218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,TONY STARK,"Mrs. Davis, your son didn't kill himself, I guarantee you. He didn't kill anyone. Someone used him.",MALE,0.9455825686454773,0.0,0.0,0.0,0.0,0.48781538009643555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,MRS. DAVIS,What?,FEMALE,0.3640415370464325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699512004852295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,TONY STARK,As a weapon.,MALE,0.9985954165458679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,MRS. DAVIS,"You're not the person who called me after all, are you?",FEMALE,0.6330496668815613,0.0,0.0,0.0,0.0,0.0,0.0,0.38283127546310425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,BRANDT,"Actually, I am.",MALE,0.9872733354568481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,ROSE HILLS SHERIFF,"Hey, hey, hey! What's all this about? What the hell's going on here?",FEMALE,0.0,0.0,0.0,0.983336865901947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,BRANDT,"It's called an arrest.  Sheriff, is it?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865918755531311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,ROSE HILLS SHERIFF,"Yes ma'am, it is. And you are?",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8665669560432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,BRANDT,Homeland Security.  We good here?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564633727073669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,ROSE HILLS SHERIFF,"No, we're not good. I need a little more information than that.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855404496192932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,BRANDT,"Well, I think it's a little above your pay grade, Sheriff.",MALE,0.712874174118042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,ROSE HILLS SHERIFF,"Yeah, well, why don't you get on the horn to Nashville and uh...upgrade me?",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758927047252655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,BRANDT,"Alright, you know what? I was hoping to do this the smart way, but uh...the fun way's always good.",MALE,0.0,0.0,0.8484668135643005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4233362674713135,0.0,0.0,0.0,0.0,0.0,0.0
576,ROSE HILLS SHERIFF,"Deputy, get this woman and...",FEMALE,0.9987695813179016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,TONY STARK,"Hey hot wings, you wanna party? You and me, let's go.  Crazy, huh?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786685109138489,0.0,0.0,0.0,0.0,0.0,0.5661534667015076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,ROSE HILL CHRISTMAS TREE SHOPPER,Yeah.,FEMALE,0.8494734168052673,0.0,0.0,0.0,0.0,0.8459972143173218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,TONY STARK,"Watch this.   You walked right into this one, I've dated hotter chicks than you.",MALE,0.0,0.6608728170394897,0.0,0.0,0.8820707201957703,0.7125827074050903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,BRANDT,That's all you got? Cheap trick and a cheesy one-liner?,MALE,0.9690533876419067,0.0,0.0,0.0,0.0,0.0,0.0,0.3628343343734741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,TONY STARK,"Sweetheart, that could be the name of my autobiography.",MALE,0.0,0.9122545123100281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,HARLEY KEENER,Let me go!,FEMALE,0.9987764954566956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,SAVIN,"Help me! Help me!  Hey kid, what would you like for Christmas?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551691889762878,0.0
584,HARLEY KEENER,"Mr. Stark, I am so sorry!",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338811993598938,0.0,0.0
585,SAVIN,"Oh. No, no. I think he was trying to say, ""I want my god damn file.""",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015627861022949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,TONY STARK,"It's not your fault, kid. Remember what I told you about bullies.  Do you like that, Westworld? That's the thing about smart guys, we always cover our ass.",MALE,0.0,0.0,0.0,0.0,0.0,0.3155764937400818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6532734632492065,0.0,0.0,0.0,0.0
587,HARLEY KEENER,You're welcome,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588910341262817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,TONY STARK,For what? Did I miss something?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758198142051697,0.8172723054885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,HARLEY KEENER,Me saving your life,FEMALE,0.9985235333442688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,TONY STARK,"Yeah. A, saved you first. B, thanks, sort of. And C, if you do someone a solid, don't be a yutz, alright? Just play it cool otherwise you come off grandiose.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980190992355347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,HARLEY KEENER,"Unlike you? Admit it, you need me. We're connected.",FEMALE,0.6467252373695374,0.0,0.0,0.0,0.0,0.81362384557724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,TONY STARK,"What I need is for you to go home, be with your mom, keep your trap shut, guard the suit and stay connected to the telephone because if I call, you better pick up. Okay, can you feel that? We're done here. Move it out the way or I'm going to run you over. Bye kid.  I'm sorry, kid, you did good.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9789788126945496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,HARLEY KEENER,"So now you're just going to leave me here, like my dad?",FEMALE,0.0,0.0,0.0,0.0,0.6595719456672668,0.0,0.0,0.0,0.7838793396949768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,TONY STARK,"Yep  Wait, you're guilt tripping me, aren't you?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005419611930847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4328519403934479,0.0,0.0
595,HARLEY KEENER,I'm cold.,FEMALE,0.9985311031341553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,TONY STARK,I can tell. You know how I can tell? Cus we're connected.,MALE,0.9946446418762207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,HARLEY KEENER,It was worth a shot.,FEMALE,0.0,0.6954973340034485,0.0,0.0,0.0,0.6651743650436401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,GOVERNMENT OFFICIAL,"Mr Vice President, I think you should see this.",MALE,0.9971413016319275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,VICE PRESIDENT,"Oh god, not again. Is the President getting this?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351825714111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350222706794739
600,ALDRICH KILLIAN,"Mr President. Only two lessons remain and I intend to finish this before Christmas morning. Meet Thomas Richards.  Good strong name. Good strong job. Thomas, here, is an accountant for the Roxxon Oil Corporation.  But I'm sure he's a really good guy. I'm going to shoot him in the head, live on your television in 30 seconds.",MALE,0.0,0.9984225034713745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,THOMAS RICHARDS,No!,MALE,0.7102730870246887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9371747374534607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,ALDRICH KILLIAN,"The number for this telephone is in your cell phone. Exciting, isn't it, imagining how it got there? America, if your president calls me in the next half-minute, Tom lives. Go!",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644545912742615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,GOVERNMENT OFFICIAL,How did he hack my phone?,MALE,0.0,0.0,0.0,0.0,0.8907155990600586,0.0,0.0,0.0,0.36867111921310425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,GOVERNMENT OFFICIAL,We can't allow terrorists to dictate...,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805607795715332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
