,character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
498,BUCKY,Where's the fight?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9312096834182739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,T'CHALA,On its way.,MALE,0.9982345104217529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,EBONY MAW,"In all the time I've served Thanos, I've never failed him. If I were to reach our rendezvous on Titan with the Time Stone still attached to your vaguely irritating person, there would be... judgement.  Give me... the stone.",MALE,0.9896524548530579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,TONY STARK,"Wow you're a seriously loyal piece of outerwear, aren't you?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065126776695251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9311524629592896
502,PETER PARKER,"Yeah, uh, speaking of loyalty....",MALE,0.9943178296089172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,TONY STARK,What the--,MALE,0.8558818697929382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3426606357097626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,PETER PARKER,I know what you're gonna say.,MALE,0.9944256544113159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,TONY STARK,You should not be here.,MALE,0.5171085596084595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923446774482727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,PETER PARKER,I was gonna go home--,MALE,0.9989591836929321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,TONY STARK,I don't wanna hear it.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258958697319031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,PETER PARKER,But it was such a long way down and I just thought about you on the way...,MALE,0.9983147382736206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,TONY STARK,And now I gotta hear it.,MALE,0.9976119995117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,PETER PARKER,"...And I kinda stuck to the side of the ship. And this suit is ridiculously intuitive, by the way. So if anything, it's kinda your fault that I'm here.",MALE,0.0,0.0,0.0,0.0,0.8416430950164795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,TONY STARK,What did you just say?,MALE,0.971498429775238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,PETER PARKER,I take that back. And now I'm here in space.,MALE,0.9953410625457764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,TONY STARK,Yeah.  Right where I don't want you to be. This isn't Coney Island. This isn't a field trip. It's a one-way ticket. You hear me? Don't pretend like you thought this through. You could not have possibly thought this through.,MALE,0.502655029296875,0.0,0.0,0.0,0.3526425063610077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,PETER PARKER,No. I did think this through.,MALE,0.9644078016281128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,TONY STARK,You could not have possibly thought this through.,MALE,0.9135832190513611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286290645599365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,PETER PARKER,"It's just .. you can't be a friendly neighborhood Spider-Man if there's no neighborhood.  Okay. That didn't really make any sense, but you know what I'm trying to say.",MALE,0.9653839468955994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,TONY STARK,Come on. We got a situation.  See him down there? He's in trouble. What's your plan? Go.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667587280273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,PETER PARKER,"Um. Okay, okay... uh...  Okay. Did you ever see this really old movie, Aliens?",MALE,0.0,0.0,0.0,0.0,0.0,0.6532313823699951,0.0,0.0,0.7764596343040466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,EBONY MAW,Painful aren't they? They were originally designed for microsurgery. And any one of them...,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955774545669556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,EBONY MAW,...Could end your friend's life in an instant.,MALE,0.41710442304611206,0.0,0.0,0.0,0.0,0.0,0.6752049922943115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348520874977112,0.0,0.0,0.0,0.0,0.0,0.0
521,TONY STARK,"I gotta tell you, he's not really my friend. Saving his life is more a professional courtesy.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.7102276086807251,0.0,0.0,0.0,0.0,0.7472731471061707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,EBONY MAW,You've saved nothing. Your powers are inconsequential compared to mine.,MALE,0.0,0.0,0.0,0.0,0.6058616042137146,0.0,0.0,0.0,0.0,0.0,0.0,0.46389931440353394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,TONY STARK,"Yeah, but the kid's seen more movies.",MALE,0.6907479763031006,0.0,0.0,0.0,0.0,0.9231156706809998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,PETER PARKER,Yes! Wait what are those?!,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858280181884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,PETER PARKER,"Hey, we haven't officially met.  Cool.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,STEPHEN STRANGE,We've gotta turn this ship around.,MALE,0.9110850691795349,0.0,0.0,0.0,0.42193228006362915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,TONY STARK,Yeah. Now he wants to run. Great plan.,MALE,0.0,0.9662680625915527,0.0,0.0,0.0,0.5537189841270447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,STEPHEN STRANGE,"No, I want to protect the stone.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3194269835948944,0.0,0.6976171135902405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,TONY STARK,"And I want you to thank me now. Go ahead, I'm listening.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983354210853577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,STEPHEN STRANGE,For what? Nearly blasting me into space?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3737338185310364,0.8561824560165405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274932503700256
531,TONY STARK,Who just saved your magical ass? Me.,MALE,0.7862443327903748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4943912923336029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,STEPHEN STRANGE,I seriously don't know how you fit your head into that helmet.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809027910232544,0.0,0.0,0.0,0.553949773311615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,TONY STARK,Admit it. You should have ducked out when I told you to. I tried to bench you. You refused.,MALE,0.0,0.0,0.0,0.0,0.9405550360679626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,STEPHEN STRANGE,"Unlike everyone else in your life, I don't work for you.",MALE,0.9689810872077942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,TONY STARK,"And due to that fact, we're now in a flying doughnut billions of miles away from Earth with no backup.",MALE,0.9432607293128967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,PETER PARKER,I'm backup.,MALE,0.8401288986206055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43322718143463135,0.0,0.0,0.0,0.0,0.0,0.0
537,TONY STARK,No. You're a stowaway.  The adults are talking.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8740014433860779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,STEPHEN STRANGE,"I'm sorry, I'm confused as to the relationship here. Wh-- what is he, your ward?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834541082382202,0.8330309987068176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,PETER PARKER,"No. I'm Peter, by the way.",MALE,0.9977365732192993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,STEPHEN STRANGE,Dr. Strange.,MALE,0.9979816675186157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,PETER PARKER,"Oh, we're using our made-up names. Um... I'm Spider-Man, then.",MALE,0.998611330986023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,TONY STARK,This ship is self-correcting its course. Thing's on autopilot.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,STEPHEN STRANGE,Can we control it? Fly us home?  Stark?,MALE,0.9421985745429993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,TONY STARK,Yeah?,MALE,0.9951772689819336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,STEPHEN STRANGE,Can you get us home?,MALE,0.8951219916343689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470209538936615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,TONY STARK,Yeah I heard you. I'm thinking... I'm not so sure we should.,MALE,0.3166702389717102,0.0,0.0,0.0,0.0,0.0,0.0,0.9143628478050232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,STEPHEN STRANGE,Under no circumstance can we bring the Time Stone to Thanos. I don't think you quite understand what's at stake here.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9256541132926941,0.0,0.0,0.0,0.33109748363494873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,TONY STARK,"No. It's you who doesn't understand, that Thanos has been inside my head for six years since he sent an army to New York and now he's back! And I don't know what to do. So I'm not so sure if it's a better plan to fight him on our turf or his but you saw what they did, what they can do. At least on his turf, he's not expecting it. So I say we take the fight to him. Doctor. Do you concur?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951425790786743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,STEPHEN STRANGE,"Alright, Stark. We go to him. But you have to understand... if it comes to saving you or the kid or the Time Stone... I will not hesitate to let either of you die. I can't, because the fate of the universe depends on it.",MALE,0.979003369808197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,TONY STARK,"Nice. Good. Moral compass. We're straight.  Alright, kid. You're an Avenger now.",MALE,0.0,0.9789607524871826,0.0,0.0,0.0,0.6002265810966492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,THANOS,I thought you might be hungry.,MALE,0.9646645188331604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,GAMORA,I always hated that chair.,MALE,0.0,0.0,0.0,0.975650429725647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,THANOS,So I've been told. Even so. I'd hoped you'd sit on it one day.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764226675033569,0.0,0.0,0.0,0.0,0.0,0.0
554,GAMORA,I hated this room. This ship. I hated my life.,MALE,0.0,0.0,0.0,0.9817418456077576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,THANOS,You told me that too.  Every day. For almost twenty years.,MALE,0.9954209923744202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,GAMORA,I was a child when you took me.,MALE,0.864489734172821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,THANOS,I saved you.,MALE,0.7988368272781372,0.0,0.0,0.0,0.0,0.0,0.41788339614868164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,GAMORA,No. No. We were happy on my home planet.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999747037887573,0.0,0.0,0.0,0.0,0.0,0.0,0.9840409755706787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,THANOS,"Going to bed hungry, scrounging for scraps. Your planet was on the brink of collapse. I'm the one who stopped that. Do you know what's happened since then? The children born have known nothing but full bellies and clear skies. It's a paradise.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9449446201324463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,GAMORA,Because you murdered half the planet.,MALE,0.0,0.0,0.0,0.9449797868728638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,THANOS,A small price to pay for salvation.,MALE,0.9957290291786194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,GAMORA,You're insane.,MALE,0.33854711055755615,0.0,0.0,0.0,0.8907322287559509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,THANOS,"Little one, it's a simple calculus. This universe is finite, its resources finite. If life is left unchecked, life will cease to exist. It needs correction.",MALE,0.9973902106285095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,GAMORA,You don't know that!,MALE,0.9955345392227173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,THANOS,"I'm the only one who knows that. At least, I'm the only one with the will to act on it.  For a time... you had that same will... as you fought by my side. Daughter.",MALE,0.999057948589325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,GAMORA,I'm not your daughter. Everything I hate about myself you taught me.,MALE,0.0,0.0,0.0,0.9887326955795288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,THANOS,"And in doing so, made you the fiercest woman in the galaxy. That's why I trusted you to find the Soul Stone.",MALE,0.0,0.9740210175514221,0.0,0.0,0.0,0.8518480062484741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,GAMORA,I'm sorry I disappointed you.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33117857575416565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981341063976288,0.7048254013061523,0.0
569,THANOS,I am disappointed. But not because you didn't find it.  But because you did.  And you lied.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9804326295852661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,GAMORA,Nebula.,MALE,0.9989417195320129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,GAMORA,Don't do this.,MALE,0.0,0.0,0.0,0.3062957227230072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9641210436820984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,THANOS,"Some time ago, your sister snuck aboard this ship to kill me.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103897094726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,GAMORA,Please don't do this.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9716722965240479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,THANOS,And very nearly succeeded. So I brought her here. To talk.,MALE,0.9648362994194031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,GAMORA,Stop. Stop it.  I swear to you on my life. I never found the Soul Stone.,MALE,0.0,0.0,0.0,0.7578610777854919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599929213523865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,NEBULA,"You know what he's about to do. He's finally ready, and he's going for the stones. All of them.",FEMALE,0.9960705041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,GAMORA,He can never get them all.,MALE,0.9974378347396851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,NEBULA,He will!,FEMALE,0.9937589168548584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,GAMORA,"He can't, Nebula. Because I found the map to the Soul Stone and I burnt it to ash. I burnt it.",MALE,0.8583234548568726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,THANOS,You're strong. Me. You're generous. Me. But I never taught you to lie. That's why you're so bad at it.  Where is the Soul Stone?,MALE,0.0,0.8784167766571045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,GAMORA,Vormir!  The Stone is on Vormir.,MALE,0.9983878135681152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,THANOS,Show me.,MALE,0.997093677520752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,GROOT,I am Groot.,MALE,0.9850436449050903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,ROCKET,Tinkle in the cup. We're not looking. What's there to see? What's a twig? Everybody's seen a twig.,MALE,0.996289849281311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,GROOT,I am Groot.,MALE,0.9850436449050903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,THOR,"Tree, pour what's in the cup out in space, and go in the cup again.",MALE,0.9991698265075684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
