character,line,gender
WANDA MAXIMOFF,"Me, too.",FEMALE
VISION,It's as I said. Catastrophe.,MALE
JAMES RHODES,"Vision, I got a bandit on my six.  Vision! You copy? Target his thrusters, turn him into a glider.",MALE
TONY STARK,Rhodey!,MALE
JAMES RHODES,"Tony, I'm flying dead stick.",MALE
TONY STARK,RHODES!  Read vitals.,MALE
FRIDAY,Heartbeat detected. Emergency medical is on its way.,MALE
SAM WILSON,I'm sorry.,MALE
GERMAN INNKEEPER,Good morning. Room service.,MALE
HELMUT ZEMO,"Good morning, Mrs. Leiber.  This is room 201.",MALE
GERMAN INNKEEPER,"Ah, Mr. Müller.  Bacon and black coffee again today?",MALE
HELMUT ZEMO,You know me so well.,MALE
GERMAN INNKEEPER,Hello? Your breakfast is here. May I let myself in? Mr Müller? Mr Müller? Oh God!,MALE
BUCKY,What's gonna happen to your friends?,MALE
STEVE ROGERS,Whatever it is… I'll deal with it.,MALE
BUCKY,"I don't know if I'm worth all this, Steve.",MALE
STEVE ROGERS,What you did all those years . . . it wasn't you. You didn't have a choice.,MALE
BUCKY,I know. But I did it.,MALE
TONY STARK,How did this happen?,MALE
VISION,I became distracted.,MALE
TONY STARK,I didn't think that was possible.,MALE
VISION,Neither did I.,MALE
TONY STARK,The doctors say he shattered L4 through S1. Extreme laceration in the spinal cord. Probably looking at some form of paralysis.,MALE
NATASHA ROMANOFF,"Steve's not gonna stop. If you don't either, Rhodey's gonna be the best case scenario.",FEMALE
TONY STARK,"You let them go, Nat.",MALE
NATASHA ROMANOFF,We played this wrong.,FEMALE
TONY STARK,"We'? Boy, it must be hard to shake the whole double agent thing, huh? It sticks in the DNA.",MALE
NATASHA ROMANOFF,Are you incapable of letting go of your ego for one goddamn second?,FEMALE
TONY STARK,"T'Challa told Ross what you did, so . . . they're coming for you.",MALE
NATASHA ROMANOFF,I'm not the one that needs to watch their back.,FEMALE
TONY STARK,"What am I looking at, Friday?",MALE
FRIDAY,Priority upload from Berlin police.,MALE
TONY STARK,Fire up the chopper.,MALE
FRIDAY,The Task Force called for a psychiatrist as soon as Barnes was captured. The UN dispatched Dr. Theo Broussard from Geneva within the hour. He was met by this man.,MALE
TONY STARK,Did you run facial recognition yet?,MALE
FRIDAY,What do I look like?,MALE
TONY STARK,"Uh, I don't know. I've been picturing a red head.",MALE
FRIDAY,You must be thinking of someone else.,MALE
TONY STARK,Must be.,MALE
FRIDAY,"The fake doctor is actually Colonel Helmut Zemo, Sokovian Intelligence.  Zemo ran Echo Skorpion, a Sokovian covert kill squad.",MALE
TONY STARK,"So, what happened to the real Broussard?",MALE
FRIDAY,He was found dead in a Berlin hotel room. Where police also found a wig and facial prosthesis approximating the appearance of one James Buchanan Barnes.,MALE
TONY STARK,Son of a bitch. Get this to Ross.,MALE
FRIDAY,"Yes, Boss.",MALE
GUARD,"This is the Raft Prison Control. You're clear for landing, Mr. Stark.",MALE
TONY STARK,"So? You got the files? Let's reroute the satellites, start facial scanning for this Zemo guy.",MALE
SECRETARY ROSS,You seriously think I'm gonna listen to you after that fiasco in Leipzig? You're lucky you're not in one of these cells.,MALE
CLINT BARTON,"The Futurist, gentlemen! The Futurist is here! He sees all! He knows what's best for you, whether your like it or not.",MALE
TONY STARK,"Give me a break, Barton. I had no idea they'll put you here. Come on.",MALE
CLINT BARTON,"Yeah, well, you knew they'd put us somewhere, Tony.",MALE
TONY STARK,"Yeah, but not some super-max floating ocean pokey. You know, this place is for maniacs. This is a place for . . .",MALE
CLINT BARTON,"Criminals?  Criminals, Tony. Think that's the word you're looking for.  Right? That didn't used to mean me. Or Sam, or Wanda. But here we are.",MALE
TONY STARK,Because you broke the law.,MALE
CLINT BARTON,Yeah.,MALE
TONY STARK,I didn't make you.,MALE
CLINT BARTON,"La, la, la, la, la . . .",MALE
TONY STARK,"You read it, you broke it.",MALE
CLINT BARTON,"La, la, la, la la…",MALE
TONY STARK,"Alright, you're all grown up, you got a wife and kids. I don't understand, why didn't you think about them before you chose the wrong side?",MALE
CLINT BARTON,You gotta watch your back with this guy. There's a chance he's gonna break it.,MALE
SCOTT LANG,"Hank Pym always said, you never can trust a Stark.",MALE
TONY STARK,Who are you?,MALE
SCOTT LANG,"Come on, man.",MALE
SAM WILSON,How's Rhodes?,MALE
TONY STARK,They're flying him to Columbia Medical tomorrow. So . . . fingers cross. What do you need? They feed you yet?,MALE
SAM WILSON,You're the good cop now?,MALE
TONY STARK,I'm just the guy who needs to know where Steve went.,MALE
SAM WILSON,"Well, you better go get a bad cop, because you're gonna have to go Mark Fuhrman on my ass to get information out of me.",MALE
TONY STARK,"Oh, I just knocked the 'A' out of their 'AV'. We got about 30 seconds before they realize it's not their equipment.",MALE
SECRETARY ROSS,What did you do? Get it back up!,MALE
TONY STARK,"Just look. Because that is the fellow who was supposed to interrogate Barnes.  Clearly, I made a mistake. Sam, I was wrong.",MALE
SAM WILSON,That's a first.,MALE
TONY STARK,Cap is definitely off the reservation but he's about to need all the help he can get. We don't know each other very well. You don't have to…,MALE
SAM WILSON,"Hey, it's alright.  Look, I'll tell you… but you have to go alone and as a friend.",MALE
TONY STARK,Easy.,MALE
SECRETARY ROSS,Stark? Did he give you anything on Rogers?,MALE
TONY STARK,"Nope. Told me to go to hell. I'm going back to the compound instead, but you can call me anytime. I'll put you on hold, I like to watch the line blink.",MALE
STEVE ROGERS,You remember that time we had to ride back from Rockaway Beach in the back of that freezer truck?,MALE
BUCKY,Was that the time we used our train money to buy hot dogs?,MALE
STEVE ROGERS,You blew three bucks trying to win that stuffed bear for a redhead.,MALE
BUCKY,What was her name again?,MALE
STEVE ROGERS,Dolores. You called her Doll.,MALE
BUCKY,She's gotta be a hundred years old right now.,MALE
STEVE ROGERS,"So are we, pal.",MALE
STEVE ROGERS,He can't have been here more than a few hours.,MALE
BUCKY,Long enough to wake them up.,MALE
STEVE ROGERS,You ready?,MALE
BUCKY,Yeah.,MALE
TONY STARK,You seem a little defensive.,MALE
STEVE ROGERS,It's been a long day.,MALE
TONY STARK,"At ease, Soldier. I'm not currently after you.",MALE
STEVE ROGERS,Then why are you here?,MALE
TONY STARK,"Could be your story's not so crazy. Maybe. Ross has no idea I'm here. I'd like to keep it that way. Otherwise, I gotta arrest myself.",MALE
STEVE ROGERS,"Well, that sounds like a lot of paperwork.  It's good to see you, Tony.",MALE
TONY STARK,"You too, Cap.  Hey, Manchurian Candidate, you're killing me. There's a truce here. You can drop . . .",MALE
TONY STARK,I got heat signatures.,MALE
STEVE ROGERS,How many?,MALE
TONY STARK,"Uh, one.",MALE
HELMUT ZEMO,"If it's any comfort, they died in their sleep.  Did you really think I wanted more of you?",MALE
BUCKY,What the hell?,MALE
HELMUT ZEMO,"I'm grateful to them, though. They brought you here.  Please, Captain. The Soviets built this chamber to withstand the launch blast of UR-100 rockets.",MALE
TONY STARK,I'm betting I could beat that.,MALE
HELMUT ZEMO,"Oh, I'm sure you could, Mr. Stark. Given time. But then you'd never know why you came.",MALE
STEVE ROGERS,You killed innocent people in Vienna just to bring us here?,MALE
HELMUT ZEMO,"I thought about nothing else for over a year. I studied you. I followed you. But now that you're standing here, I just realized . . . there's a bit of green in the blue of your eyes. How nice to find a flaw.",MALE
STEVE ROGERS,You're Sokovian. Is that what this is about?,MALE
HELMUT ZEMO,Sokovia was a failed state long before you blew it to hell. No. I'm here because I made a promise.,MALE
STEVE ROGERS,You lost someone?,MALE
HELMUT ZEMO,I lost everyone. And so will you.  An empire toppled by its enemies can rise again. But one which crumples from within? That's dead . . . forever.,MALE
TONY STARK,I know that road. What is this?,MALE
HOWARD STARK,Help my wife. Please. Help.,MALE
HOWARD STARK,Sergeant Barnes?,MALE
MARIA STARK,Howard!,FEMALE
MARIA STARK,Howard!,FEMALE
STEVE ROGERS,Tony. Tony.,MALE
TONY STARK,Did you know?,MALE
STEVE ROGERS,I didn't know it was him.,MALE
TONY STARK,"Don't bullshit me, Rogers! Did you know?",MALE
STEVE ROGERS,Yes.,MALE
STEVE ROGERS,Get out of here!,MALE
STEVE ROGERS,"It wasn't him, Tony. Hydra had control of his mind!",MALE
TONY STARK,Move!,MALE
STEVE ROGERS,It wasn't him!,MALE
FRIDAY,Left boot jet failing. Flight systems compromised.,MALE
TONY STARK,Ah crap.,MALE
STEVE ROGERS,He's not going to stop. Go.,MALE
TONY STARK,"Come on, come on.",MALE
FRIDAY,"Targeting system's knackered, boss.",MALE
TONY STARK,I'm eyeballing it.  Do you even remember them?,MALE
BUCKY,I remember all of them.,MALE
STEVE ROGERS,This isn't gonna change what happened.,MALE
TONY STARK,I don't care. He killed my mom.,MALE
ZEMO'S WIFE,"You should've seen his little face. Just try, okay? I'm going to bed. I love you.",FEMALE
T'CHALA,I almost kill the wrong man.,MALE
HELMUT ZEMO,Hardly an innocent one.,MALE
T'CHALA,This is all you wanted? To see them rip each other apart.,MALE
HELMUT ZEMO,"My father lived outside the city. I thought we would be safe there. My son was excited. He could see the Iron Man from the car window. I told my wife, ""Don't worry. They are fighting in the city. We're miles from harm."" When the dust cleared . . . and the screaming stopped. It took me two days until I found their bodies. My father . . . still holding my wife and son in his arms. And the Avengers? They went home. I knew I couldn't kill them. More powerful men than me have tried. But, if I could get them to kill each other . . . I'm sorry about your father. He seemed a good man. With a dutiful son.",MALE
T'CHALA,Vengeance has consumed you. It's consuming them.  I am done letting it consume me. Justice will come soon enough.,MALE
HELMUT ZEMO,Tell that to the dead.,MALE
T'CHALA,The living are not done with you yet.,MALE
FRIDAY,You can't beat him hand to hand.,MALE
TONY STARK,Analyse his fight pattern.,MALE
FRIDAY,Scanning!  Countermeasures ready.,MALE
TONY STARK,Let's kick his ass.,MALE
STEVE ROGERS,He's my friend.,MALE
TONY STARK,So was I.  Stay down. Final warning.,MALE
STEVE ROGERS,I can do this all day.,MALE
TONY STARK,That shield doesn't belong to you.  You don't deserve it. My father made that shield!,MALE
EVERETT ROSS,"Meals at eight and five. Toilet privileges twice a day. Raise your voice, zap. Touch the glass, zap. You step out of line, you deal with me. Please, step out of line. Hmm?  So how does it feel? To spend all that time, all that effort . . . and, to see it fail so spectacularly?",MALE
HELMUT ZEMO,Did it?,MALE
TONY STARK,It's just the first pass.,MALE
JAMES RHODES,Yeah.,MALE
TONY STARK,Give me some feedback. Anything you can think of. Shock absorption. Lateral movement. Cup holder?,MALE
JAMES RHODES,You may wanna think about some AC down in . . .,MALE
TONY STARK,Let's go. I'll give you a hand.,MALE
JAMES RHODES,"No, no, don't. Don't help me. Don't help me.  138. 138 combat missions. That's how many I've flown, Tony. Every one of them could've been my last, but I flew 'em. Because the fight needed to be fought. It's the same with these Accords. I signed because it was the right thing to do. And, yeah, this sucks. This is . . . this is a bad beat. But it hasn't change my mind. I don't think.",MALE
TONY STARK,You okay?,MALE
JAMES RHODES,Oh yeah.,MALE
STAN LEE,"Are you Tony ""Stank""?",MALE
JAMES RHODES,"Yes, this is--this is Tony ""Stank"". You're in the right place. Thank you for that! I'm never dropping that, by the way. Table for one, Mr. ""Stank"". Please, by the bathroom.",MALE
STEVE ROGERS,"Tony, I'm glad you're back at the compound. I don't like the idea of you rattling around a mansion by yourself. We all need family. The Avengers are yours, maybe more so than mine. I've been on my own since I was 18. I never really fit in anywhere, even in the army. My faith's in people, I guess. Individuals. And I'm happy to say that, for the most part, they haven't let me down. Which is why I can't let them down either. Locks can be replaced, but maybe they shouldn't. I know I hurt you, Tony. I guess I thought by not telling you about your parents I was sparing you, but I can see now that I was really sparing myself, and I'm sorry. Hopefully one day you can understand. I wish we agreed on the Accords, I really do. I know you're doing what you believe in, and that's all any of us can do. That's all any of us should . . .",MALE
FRIDAY,Priority call from Secretary Ross. There's been a breach at the Raft prison.,MALE
TONY STARK,"Yeah, put him through.",MALE
SECRETARY ROSS,"Tony, we have a problem.",MALE
TONY STARK,"Ah, please hold.",MALE
SECRETARY ROSS,No. Don't . . .,MALE
STEVE ROGERS,"So, no matter what. I promise you, if you need us, if you need me, I'll be there.",MALE
STEVE ROGERS,You sure about this?,MALE
BUCKY,"I can't trust my own mind. So, until they figure out how to get this stuff out of my head I think going back under is the best thing . . . for everybody.",MALE
STEVE ROGERS,Thank you for this.,MALE
T'CHALA,"Your friend and my father, they were both victims. If I can help one of them find peace…",MALE
STEVE ROGERS,"You know, If they find out he's here . . . they'll come for him.",MALE
T'CHALA,Let them try.,MALE
MAY PARKER,So. Who was it? Who hit you?,FEMALE
PETER PARKER,"Some guy. So itchy, man. God.",MALE
MAY PARKER,"What's ""some guy's"" name?",FEMALE
PETER PARKER,"Uh, Steve.",MALE
MAY PARKER,Steve? From 12-C? With the overbite?,FEMALE
PETER PARKER,"No, no, no. You don't know him, he's from Brooklyn.  Ouch.",MALE
MAY PARKER,Well . . . I hope you got a few good licks in.,FEMALE
PETER PARKER,"Yeah, I got quite a few in, actually. His friend was huge. Like huge.  That's way better. Thank you.",MALE
MAY PARKER,"Okay, tough guy.",FEMALE
PETER PARKER,"Love you, May. Hey, can you shut the door?",MALE
