character,line,gender
VISION,"You set the terms, you can change them.",MALE
ULTRON,Alright.,MALE
TONY STARK,FRIDAY! The Vision?,MALE
FRIDAY,"Boss, it's working. He's burning Ultron out of the net, he won't escape through there.",FEMALE
ULTRON,"You shut me out! You think I care? You take away my world, I take away yours.",MALE
TONY STARK,FRIDAY?,MALE
FRIDAY,Sokovia's going for a ride.,FEMALE
ULTRON,"Do you see? The beauty of it, the inevitability. You rise, only to fall. You, Avengers, you are my meteor, my swift and terrible sword and the earth will crack with the weight of your failure. Purge me from your computers, turn my own flesh against me. It means nothing. When the dust settles, the only thing living in this world will be metal.",MALE
BRUCE BANNER,We gotta move.,MALE
NATASHA ROMANOFF,You're not going to turn green?,FEMALE
BRUCE BANNER,I've got a compelling reason not to lose my cool.,MALE
NATASHA ROMANOFF,I adore you.  But I need the other guy.  Let's finish the job.  I really hope this makes us even. Now go be a hero.,FEMALE
FRIDAY,"The Vibranium core has got a magnetic field, that's what's keeping the rock together.",FEMALE
TONY STARK,If it drops?,MALE
FRIDAY,"Right now the impact would kill thousands. Once it gets high enough: Global extinction.  That building's not clear, Tenth floor.",FEMALE
TONY STARK,Hi. Okay. Get in the tub!,MALE
FRIDAY,"I got airborne, heading up to the bridge.",FEMALE
TONY STARK,"Cap, you got incoming.",MALE
STEVE ROGERS,"Incoming already came in. Stark, you worry about bringing the city back down safely. The rest of us have one job: tear these things apart. You get hurt, hurt 'em back. You get killed, walk it off.",MALE
CLINT BARTON,"Go, go, move!",MALE
WANDA MAXIMOFF,How could I let this happen?,FEMALE
CLINT BARTON,"Hey, hey, you okay?",MALE
WANDA MAXIMOFF,This is all our fault.,FEMALE
CLINT BARTON,"Hey, look at me. It's your fault, it's everyone's fault, who cares. Are you up for this? Are you? Look, I just need to know, cause the city is flying. Okay, look, the city is flying, we're fighting an army of robots, and I have a bow and arrow. None of this makes sense. But I'm going back out there because it's my job. Okay? And I can't do my job and babysit. It doesn't matter what you did, or what you were. If you go out there, you fight, and you fight to kill. Stay in here, you're good, I'll send your brother to come find you, but if you step out that door, you are an Avenger.  Alright, good chat.  Yeah, the city is flying.",MALE
STEVE ROGERS,I got you! Just look at me.,MALE
ULTRON,You can't save them all. You'll never...,MALE
STEVE ROGERS,"You'll never what? You didn't finish!  What, were you napping?",MALE
ULTRON,Thor! You're bothering me.,MALE
CLINT BARTON,"Alright, we're all clear here.",MALE
STEVE ROGERS,We are not clear! We are very not clear!,MALE
CLINT BARTON,"Alright, coming to you.",MALE
PIETRO MAXIMOFF,Keep up old man!,MALE
CLINT BARTON,"Nobody would know. Nobody. ""The last I saw him, when Ultron was sitting on him. Uh...yeah, he'll be missed, that quick little bastard. I miss him already.""",MALE
STEVE ROGERS,Romanoff!,MALE
NATASHA ROMANOFF,Thanks.,FEMALE
FRIDAY,"The anti-gravs are rigged to flip. Touch 'em, they'll go full reverse thrust. The city's not coming down slow.",FEMALE
TONY STARK,The spire's Vibranium. If I get Thor to hit it...,MALE
FRIDAY,"It'll crack, but that's not enough, the impact would still be devastating.",FEMALE
TONY STARK,"Maybe if we cap the other end, keep the atomic action doubling back.",MALE
FRIDAY,"That could vaporize the city, and everyone on it.",FEMALE
STEVE ROGERS,"The next wave's gonna hit any minute. What have you got, Stark?",MALE
TONY STARK,"Well, nothing great. Maybe a way to blow up the city. That'll keep it from impacting the surface if you guys can get clear.",MALE
STEVE ROGERS,"I asked for a solution, not an escape plan.",MALE
TONY STARK,Impact radius is getting bigger every second. We're going to have to make a choice.,MALE
NATASHA ROMANOFF,"Cap, these people are going nowhere. If Stark finds a way to blow this rock...",FEMALE
STEVE ROGERS,Not 'til everyone's safe.,MALE
NATASHA ROMANOFF,Everyone up here versus everyone down there? There's no math there.,FEMALE
STEVE ROGERS,I'm not leaving this rock with one civilian on it.,MALE
NATASHA ROMANOFF,I didn't say we should leave.  There's worse ways to go. Where else am I gonna get a view like this?,FEMALE
NICK FURY,"Glad you like the view, Romanoff. It's about to get better.   Nice, right? I pulled her out of mothballs with a couple of old friends. She's dusty, but she'll do.",MALE
STEVE ROGERS,"Fury, you son of a bitch.",MALE
NICK FURY,Oooh! You kiss your mother with that mouth?,MALE
MARIA HILL,Altitude is eighteen thousand and climbing.,FEMALE
SPECIALIST CAMERON KLEIN,"Lifeboats secure to deploy. Disengage in three, two...take 'em out.",MALE
PIETRO MAXIMOFF,This is SHIELD?,MALE
STEVE ROGERS,This is what SHIELD's supposed to be.,MALE
PIETRO MAXIMOFF,This is not so bad.,MALE
STEVE ROGERS,Let's load 'em up.,MALE
MARIA HILL,"Sir, we have multiple bogies converging on our starboard flank.",FEMALE
NICK FURY,Show 'em what we got.,MALE
MARIA HILL,You're up.,FEMALE
JAMES RHODES,Yes! Now this is gonna be a good story.,MALE
TONY STARK,Yep. If you live to tell it.,MALE
JAMES RHODES,You think I can't hold my own?,MALE
TONY STARK,"We get through this, I'll hold your own.",MALE
JAMES RHODES,You had to make it weird.,MALE
CLINT BARTON,"Alright, let's load 'em up! Alright, here we go. Here we go, let's move. Let's go everyone!",MALE
SPECIALIST CAMERON KLEIN,"Number six boat is topped and locked. Or, uh, or stocked, topped. It...it's, uh, full of people.",MALE
MARIA HILL,Incoming!,FEMALE
SPECIALIST CAMERON KLEIN,"Oh, God!",MALE
ULTRON,You think you're saving anyone? I turn that key and drop this rock a little early and it's still billions dead. Even you can't stop that.,MALE
THOR,"I am Thor, son of Odin, and as long as there is life in my breast, I am...running out of things to say! Are you ready?",MALE
VISION,It's terribly well balanced.,MALE
THOR,"Well, if there's too much weight, you lose power on the swing, so.",MALE
TONY STARK,I got it! Create a heat seal. I can...I can supercharge the spire from below.,MALE
FRIDAY,Running numbers.  A heat seal could work with enough power.,FEMALE
TONY STARK,"Thor, I got a plan!",MALE
THOR,We're out of time. They're coming for the core.,MALE
TONY STARK,"Rhodey, get the rest of the people on board that carrier.",MALE
JAMES RHODES,On it.,MALE
TONY STARK,"Avengers, time to work for a living.",MALE
PIETRO MAXIMOFF,You good?,MALE
WANDA MAXIMOFF,Yeah.,FEMALE
TONY STARK,"Romanoff? You and Banner better not be playing ""hide the zucchini.""",MALE
NATASHA ROMANOFF,"Relax, Shell-head. Not all of us can fly.  What's the drill?",FEMALE
TONY STARK,"This is the drill. If Ultron gets a hand on the core, we lose.",MALE
THOR,Is that the best you can do?,MALE
STEVE ROGERS,You had to ask.,MALE
ULTRON,"This is the best I can do. This is exactly what I wanted. All of you, against all of me. How could you possibly hope to stop me?",MALE
TONY STARK,"Well, like the old man said. Together.",MALE
ULTRON,"You know, with the benefit of hindsight....",MALE
THOR,They'll try to leave the city.,MALE
TONY STARK,"We can't let 'em, not even one. Rhodey!",MALE
JAMES RHODES,"I'm on it.  Oh, no, I didn't say you could leave. War Machine, comin' at you, right ...  Okay, what?",MALE
STEVE ROGERS,"We gotta move out. Even I can tell the air is getting thin. You guys get to the boats, I'll sweep for stragglers, be right behind you.",MALE
CLINT BARTON,What about the core?,MALE
WANDA MAXIMOFF,I'll protect it. It's my job.,FEMALE
WANDA MAXIMOFF,Get the people on the boats.,FEMALE
PIETRO MAXIMOFF,I'm not going to leave you here.,MALE
WANDA MAXIMOFF,"I can handle this.  Come back for me when everyone else is off, not before.",FEMALE
PIETRO MAXIMOFF,Hmm.,MALE
WANDA MAXIMOFF,You understand?,FEMALE
PIETRO MAXIMOFF,"You know, I'm twelve minutes older than you.",MALE
WANDA MAXIMOFF,Go.,FEMALE
FRIDAY,"Boss, power levels are way below opt...",FEMALE
TONY STARK,Re-route everything. We get one shot at this.,MALE
CLINT BARTON,"I know what I need to do. The dining room! If I knock out that east wall, it'll make a nice work space for Laura, huh? Put up some baffling, she can't hear the kids running around, what do you think?",MALE
NATASHA ROMANOFF,You guys always eat in the kitchen anyway.,FEMALE
CLINT BARTON,No one eats in a dining room.  We don't have a lot of time.,MALE
NATASHA ROMANOFF,"So get your ass on a boat.  Hey, big guy. Sun's getting real low.",FEMALE
ZRINKA,Costel? We were in the market. Costel?!,FEMALE
TONY STARK,"Thor, I'm gonna need you back in the church.",MALE
THOR,Is this the last of them?,MALE
STEVE ROGERS,Yeah. Everyone else is on the carrier.,MALE
TONY STARK,"You know, if this works, we maybe don't walk away.",MALE
THOR,Maybe not.,MALE
ULTRON,"I got no strings, so I have fun. I'm not tied up to anyone.",MALE
PIETRO MAXIMOFF,You didn't see that coming.,MALE
ULTRON,"Oh, for God's sake!",MALE
CLINT BARTON,"No, no. I'm fine.  Oh, it's been a long day.",MALE
ULTRON,"Wanda, if you stay here, you'll die.",MALE
WANDA MAXIMOFF,I just did. Do you know how it felt?  It felt like that.,FEMALE
TONY STARK,"Thor, on my mark.  Now!",MALE
NATASHA ROMANOFF,"Hey, big guy. We did it, the job's finished. Now I need you to turn this bird around, okay? We can't track you in stealth mode, so help me out. I need you t...",FEMALE
VISION,You're afraid.,MALE
ULTRON,Of you?,MALE
VISION,Of death. You're the last one.,MALE
ULTRON,"You were supposed to be the last. Stark asked for a savior, and settled for a slave.",MALE
VISION,I suppose we're both disappointments.,MALE
ULTRON,I suppose we are.,MALE
VISION,"Humans are odd. They think order and chaos are somehow opposites, and try to control what won't be. But there is grace in their failings. I think you missed that.",MALE
ULTRON,They're doomed.,MALE
VISION,Yes. But a thing isn't beautiful because it lasts. It's a privilege to be among them.,MALE
ULTRON,You're unbearably naive.,MALE
VISION,"Well, I was born yesterday.",MALE
LAURA BARTON,Say hi to Auntie Nat.,FEMALE
NATASHA ROMANOFF,Fat.,FEMALE
NICK FURY,"One of our tech boys flagged this, splashed down in the Banda Sea. Could be the Quinjet. But with Stark's stealth tech, we still can't track the damn thing.",MALE
NATASHA ROMANOFF,Right.,FEMALE
NICK FURY,Probably jumped out and swam to Fiji. He'll send a postcard.,MALE
NATASHA ROMANOFF,"""Wish you were here."" You sent me to recruit him, way back when. Did you know then what was going to happen?",FEMALE
NICK FURY,You never know. You hope for the best and make do with what you get. I got a great team.,MALE
NATASHA ROMANOFF,Nothing lasts forever.,FEMALE
NICK FURY,"Trouble, Miss Romanoff. No matter who wins or loses, trouble still comes around.",MALE
STEVE ROGERS,The rules have changed.,MALE
TONY STARK,We're dealing with something new.,MALE
STEVE ROGERS,"Well, the Vision's artificial intelligence.",MALE
TONY STARK,A machine.,MALE
STEVE ROGERS,So it doesn't count.,MALE
TONY STARK,No. It's not like a person lifting the hammer.,MALE
STEVE ROGERS,Right. Different rules for us.,MALE
TONY STARK,"Nice guy, but artificial.",MALE
STEVE ROGERS,Thank you.,MALE
THOR,"If he can wield the hammer, he can keep the Mind Stone. It's safe with the Vision and these days, safe is in short supply.",MALE
STEVE ROGERS,But if you put the hammer in an elevator...,MALE
TONY STARK,It would still go up.,MALE
STEVE ROGERS,Elevator's not worthy.,MALE
THOR,I'm going to miss these little talks of ours.,MALE
TONY STARK,"Well, not if you don't leave.",MALE
THOR,I have no choice. The Mind Stone is the fourth of the Infinity Stones to show up in the last few years. That's not a coincidence. Someone has been playing an intricate game and has made pawns of us. But once all these pieces are in position...,MALE
TONY STARK,Triple Yahtzee?,MALE
STEVE ROGERS,You think you can find out what's coming?,MALE
THOR,"I do. Besides this one, there's nothing that can't be explained.",MALE
TONY STARK,That man has no regard for lawn maintenance. I'm gonna miss him though. And you're gonna miss me. There's gonna be a lot of manful tears.,MALE
STEVE ROGERS,"I will miss you, Tony.",MALE
TONY STARK,"Yeah? Well, it's time for me to tap out. Maybe I should take a page out of Barton's book and build Pepper a farm, hope nobody blows it up.",MALE
STEVE ROGERS,The simple life.,MALE
TONY STARK,You'll get there one day.,MALE
STEVE ROGERS,"I don't know, family, stability. The guy who wanted all that went in the ice seventy-five years ago. I think someone else came out.",MALE
TONY STARK,You alright?,MALE
STEVE ROGERS,"I'm home.  You want to keep staring at the wall, or do you want to go to work? I mean, it's a pretty interesting wall.",MALE
NATASHA ROMANOFF,I thought you and Tony were still gazing into each other's eyes. How do we look?,FEMALE
STEVE ROGERS,"Well, we're not the '27 Yankees.",MALE
NATASHA ROMANOFF,We've got some hitters.,FEMALE
STEVE ROGERS,They're good. They're not a team.,MALE
NATASHA ROMANOFF,Let's beat 'em into shape.,FEMALE
STEVE ROGERS,Avengers...!,MALE
THANOS,"Fine, I'll do it myself.",MALE
