character,line,gender
OBADIAH,"It’s miraculous, TONY STARK, it’s your Ninth Symphony.  Trying to rid the world of weapons, you gave it its best one ever. ",MALE
TONY STARK,This wasn’t meant for the world.,MALE
OBADIAH,How can you be so selfish?  Do you understand what you’ve created? This will put the balance of power back in our hands for decades. Your country needs this.,MALE
TONY STARK,What kind of world will it be when everybody’s got one?,MALE
OBADIAH,Your father helped give us the bomb.  What kind of world would it be if he’d failed us?,MALE
PEPPER POTTS,TONY -- ARE YOU THERE?,FEMALE
TONY STARK,"A little busy, Pepper-- ",MALE
PEPPER POTTS,The reactor’s been it--,FEMALE
TONY STARK,Get to the control room.  Shut it down--,MALE
PEPPER POTTS,How the hell do I shut it down??,FEMALE
TONY STARK,Don’t.  This is our fight.,MALE
OBADIAH,"People are always going to die, Tony -- part of the chess game.",MALE
TONY STARK,Emergency power!,MALE
JARVIS,"Sir, you’ll drain the -- ",MALE
TONY STARK,NOW!,MALE
KID IN THE BACKSEAT,"GO, MOM!  GO -- ",MALE
PEPPER POTTS,TONY?  Where are you--?,FEMALE
PEPPER POTTS,I’m in the control room.  Now what?,FEMALE
TONY STARK,Central panel.  Red button.  Press it.,MALE
PEPPER POTTS,"Thanks, Tony. ",FEMALE
TONY STARK,What’s the delta rate?,MALE
PEPPER POTTS,1-2-5-0.,FEMALE
TONY STARK,Damn --,MALE
PEPPER POTTS,Damn?!  I don’t want to hear “damn.”  GET UP HERE--,FEMALE
TONY STARK,"PEPPER POTTS, I’m delegating this to you. FIND A WAY!",MALE
TONY STARK,You know what happens when that reactor blows.  A lot of people are going to die.,MALE
OBADIAH,"It didn’t have to end like this, Tony.  You were down -- you should’ve stayed down.",MALE
TONY STARK,You had to take my car.,MALE
JAMES RHODES,Saving your ass is getting to be a full-time job.,MALE
TONY STARK,Get this area evacuated!  There’s going to be a meltdown--,MALE
TONY STARK,"PEPPER POTTS, how we doing?",MALE
PEPPER POTTS,Thanks for checking in Tony. Delta’s at 2300.  It’s not going down.,FEMALE
TONY STARK,It’s too late.,MALE
PEPPER POTTS,Too late?  What’s going to happen?,FEMALE
TONY STARK,It’s going to blow a crater a mile wide.  I’m coming to get you.,MALE
TONY STARK,"PEPPER POTTS, wait.  Stay put -- we’re going to overload the reactor.",MALE
PEPPER POTTS,IT’S ALREADY OVERLOADING --,FEMALE
TONY STARK,"No, it’s compressing energy.  We’re going to convert the plasma core to electricity and channel it up through the roof.  Like a Tesla coil.",MALE
PEPPER POTTS,"I don’t need a science lesson, just tell me what button to push -- ",FEMALE
TONY STARK,See a red submarine hatch?  A wheel -- a red wheel.,MALE
PEPPER POTTS,...no.  YES --,FEMALE
TONY STARK,"Open it all the way, then standby to hit the master.  We’ve only got one shot at this. ",MALE
TONY STARK,"PEPPER POTTS, hit the switch.  PEPPER --",MALE
PEPPER POTTS,TONY?  Which Master Switch --,FEMALE
PEPPER POTTS,I am so looking for another job.,FEMALE
TONY STARK,Take my hand...,MALE
OBADIAH,"So this is the answer, Tony?  This is how you’re going to save the world?  It’s not in you.  Your father told me before he died, my boy doesn’t have a warrior’s heart. I should have listened. ",MALE
TONY STARK,My father never knew me.,MALE
OBADIAH,But I do.,MALE
OBADIAH,"Goodbye, my boy... ",MALE
TONY STARK,This is just the beginning.,MALE
PEPPER POTTS,"Here, your alibi.  You were on your yacht.  I’ve got port papers that put you in Avalon all night, and sworn statements from fifty of your guests. ",FEMALE
TONY STARK,"Maybe it was just the two of us. On the yacht, I mean. ",MALE
PEPPER POTTS,"Focus, please.",FEMALE
TONY STARK,"“Iron Man”.  Not technically accurate, since it’s mostly carbon- fiber and ceramic.  But I like the ring of it.  “Iron Man”...",MALE
TONY STARK,You know...that night at the concert hall.  Do you ever think about it?,MALE
PEPPER POTTS,"I don’t know what you’re talking about, Mr. Stark.",FEMALE
PEPPER POTTS,"Will that be all, Mr. Stark? ",FEMALE
TONY STARK,That will be all Miss Potts.,MALE
JAMES RHODES,"--I can confirm that a series of military test-prototypes were involved in the incident at Stark Industries last night.  I can also confirm that there was, for a brief time, the danger of an Ark Reactor “incident”, which was rectified without injury to the public -- and all power outages have been restored.  Here now, to answer a few brief questions, is Tony Stark.",MALE
TONY STARK,I’ve seen the papers.  I’ve heard the reports.  That’s why I want to put an end to all this wild speculation.  The truth is--,MALE
TONY STARK,I am Iron Man.,MALE
JAMES RHODES,Good.  And I want a Gatling gun on the right shoulder.,MALE
TONY STARK,--and a rocket launcher on the left?  Where are you going to store all that ammo?,MALE
JAMES RHODES,"Who’s suit is this anyway? And do it in silver and black, would you? ",MALE
