character,line,gender
DARREN CROSS,"It’s titanium, you idiot!",MALE
SCOTT LANG,Get her out of here!,MALE
PAXTON,Come on.,MALE
DARREN CROSS,"Sorry, sweetheart. You have to help daddy pay for his mistakes.",MALE
PAXTON,"You stay behind me, okay?",MALE
CASSIE LANG,Okay.,FEMALE
PAXTON,Behind me.,MALE
SCOTT LANG,"I’m gonna have to shrink between the molecules to get in there.  Get away from us! Daddy, help!  I love you, Cassie.",MALE
CASSIE LANG,"Daddy, where are you?",FEMALE
DR. HANK PYM,Go sub-atomic… go sub-atomic…,MALE
SCOTT LANG,"Oh, no.",MALE
DR. HANK PYM,"You would enter a reality where all concepts of time and space become irrelevant. And as you shrink for all eternity, everything that you know and love gone forever.",MALE
CASSIE LANG,Daddy! Where are you? Daddy!,FEMALE
SCOTT LANG,Cassie.,MALE
CASSIE LANG,"Come on, daddy.",FEMALE
DR. HANK PYM,Do not mess with the regulator.  I love you so much.,MALE
SCOTT LANG,"I love you too, so much.",MALE
PAXTON,There’s a big hole in the roof.,MALE
SCOTT LANG,Sorry.,MALE
GALE,Is she alright?,MALE
PAXTON,She’s fine.,MALE
CASSIE LANG,Mommy.,FEMALE
PAXTON,"She’s fine, she’s fine.",MALE
DR. HANK PYM,"Scott, please. You don’t remember anything?",MALE
SCOTT LANG,"Hank, I… I don’t.",MALE
DR. HANK PYM,"There must be something else. Well I suppose the human mind just can’t comprehend the experience, but you made it. You went in and you got out, that’s amazing.",MALE
HOPE VAN DYNE,"Scott, I’ll walk you out.",FEMALE
SCOTT LANG,Get some rest.,MALE
DR. HANK PYM,Is it possible?  When did this happen?,MALE
HOPE VAN DYNE,Nothing’s happening.,FEMALE
SCOTT LANG,"Whoa, hold on. Something’s kind of happening.",MALE
DR. HANK PYM,Well if that’s the case… shoot me again.,MALE
SCOTT LANG,"Yeah, I don’t know what you’re doing grabbing me and kissing me like that. I was a little surprised myself. I have to get somewhere. I’ll see you later, Hank. Really, Hope.",MALE
DR. HANK PYM,Scott.,MALE
SCOTT LANG,Yeah?,MALE
DR. HANK PYM,You’re full of shit.,MALE
SCOTT LANG,"Oh, yeah.",MALE
PAXTON,"Well, Scott I met with my Captain today, he wanted a report of the night that you got out of jail. Something happened with the cameras, circuits got fried, and… But I told him you were processed correctly.",MALE
SCOTT LANG,Really?,MALE
PAXTON,"Well, yeah. Can’t be sending Cassie’s dad back to jail on a technical glitch, right?",MALE
SCOTT LANG,"Thank you, Paxton. I’m blown away. Thank you for everything you do for Cassie.",MALE
PAXTON,"Oh, well, that’s my pleasure. But no, no, this one, I… I did it for you.",MALE
SCOTT LANG,This is awkward.,MALE
PAXTON,Yeah.,MALE
CASSIE LANG,Yeah.,FEMALE
SCOTT LANG,I mean what do we even talk about after all of that?,MALE
CASSIE LANG,"Oh, I know.",FEMALE
SCOTT LANG,What?,MALE
CASSIE LANG,I did my first cartwheel today.,FEMALE
SCOTT LANG,What?,MALE
MAGGIE LANG,"Yeah. She has been practicing all week, but today was the magic day.",FEMALE
PAXTON,I recorded it on my phone here.,MALE
SCOTT LANG,"No, that can’t be Cassie. That’s not you.",MALE
MAGGIE LANG,"Yeah, it is.",FEMALE
CASSIE LANG,Yeah it is.,FEMALE
SCOTT LANG,"This is a professional gymnast, there’s no way that’s you.",MALE
PAXTON,"Yeah, that’s her.",MALE
CASSIE LANG,"Good, boy.",FEMALE
SCOTT LANG,"Sweetie, that’s pretty amazing, Peanut.  Sorry. It’s work.  Yeah?",MALE
SCOTT LANG,"Alright, here’s the deal. Just give me the facts.",MALE
LUIS,"Just the facts, only the facts.",MALE
SCOTT LANG,"Breathe, focus, keep it simple.",MALE
LUIS,"No, no, no, no doubt, no doubt. Okay, so I’m at this art museum with my cousin Ignacio, right? And there was this, like, abstract expressionism exhibit, but you know me, I’m more like a Neo-Cubist kind of guy, right? But there was this one Rothko that was sublime, bro. Oh, my God…",MALE
SCOTT LANG,Luis.,MALE
LUIS,"Okay. Sorry, sorry. I’m ju… you know, uh, I just get excited and stuff. But anyway, anyway. When Ignacio tells me: “Yoh, I met this crazy fine writer chick at this spot last night. Like, fine, fine, crazy stupid fine.” And he goes up to the bartender and goes: “Look at the girl I’m with? You know what I’m sayin’? She’s crazy stupid fine, right?”  And the bartender’s all like: “Yeah, crazy stupid fine.” So this writer chick tells Ignacio: “Yoh, I’m like a boss in the world of guerrilla journalism, and I got mad connects with the peeps behind the curtains. You know what I’m sayin’?” Ignacio’s like: “For real? And she’s like: Yeah. You know what, I can’t tell you who my contact is, because he works with the Avengers.”",MALE
SCOTT LANG,"Oh, no.",MALE
LUIS,"Yeah, and this dude sounds like a bad-ass, man. Like he comes up to her and says…  “Yoh, I’m looking for this dude who’s no one seen, who’s flashing this fresh tack, who’s got, like, bomb moves, right? Who you got? She’s like: “Well, we got everything nowadays, we got a guy who jumps, we got a guy who swings, we got a guy who crawls up the walls. You gotta be more specific.” And he’s like: “I’m looking for a guy who shrinks.” And I’m like: “Damn!”  I got all nervous cause I keep mad secrets for you, bro. So I asked Ignacio: “Did bad-ass tell the stupid fine writer chick to tell you to tell me because I’m tight with that man, that he’s looking for him?”",MALE
SCOTT LANG,And? What’d he say?,MALE
LUIS,He said yes.,MALE
DR. HANK PYM,"There’s something I want to show you. I realized you can’t destroy power, all you can do is to make sure that it’s in the right hands.  This is an advanced prototype that your mother and I worked on together. She never got to use it, but now I realize that we were… we were working on it for you.  Maybe it’s time we finished it.",MALE
HOPE VAN DYNE,It’s about damn time.,FEMALE
SAM WILSON,"Hey, Cap!  This would have been a lot easier a week ago.",MALE
STEVE ROGERS,If we call Tony…,MALE
SAM WILSON,He won’t believe us.,MALE
STEVE ROGERS,Even if he did…,MALE
SAM WILSON,Who knows if the accords will let him help?,MALE
STEVE ROGERS,We’re on our own.,MALE
SAM WILSON,Maybe not. I know a guy.,MALE
