character,line,gender
TONY STARK,"Yeah, divide and conquer is great but- he knows he has to take us out to win, right? That’s what he wants. He wants to beat us, he wants to be seen doing it. He wants an audience. ",MALE
STEVE ROGERS,Right. I caught his act in Stuttgart.,MALE
TONY STARK,"Yeah. That’s just previews, this is- this is opening night. And Loki, he’s a full-tail diva. He wants flowers, he wants parades, he wants a monument built to the skies with his name plastered....Son of-a-bitch.",MALE
STEVE ROGERS,Time to go.,MALE
NATASHA ROMANOFF,Go where?,FEMALE
STEVE ROGERS,I’ll tell you on the way. Can you fly one of those jets?,MALE
CLINT BARTON,I can.,MALE
STEVE ROGERS,Got a suit?,MALE
CLINT BARTON,Yeah.,MALE
STEVE ROGERS,Then suit up.,MALE
SHIELD ENGINEER,"Hey, you guys aren’t authorized to be in here. ",MALE
STEVE ROGERS,"Son, just don’t!",MALE
MARIA HILL,Sir.,FEMALE
NICK FURY,Agent Hill.,MALE
MARIA HILL,"Those cards, they were in Coulson’s locker, not in his jacket. ",FEMALE
NICK FURY,They needed the push.,MALE
INTERCOM VOICE,We’ve got unauthorized departure from Bay Six.,MALE
NICK FURY,"They found it. Get our communications back up, whatever you have to do. I want eyes on everything. ",MALE
MARIA HILL,"Yes, sir.",FEMALE
JARVIS,"Sir, I turned off the arc reactor. The device is already self-sustaining ",MALE
TONY STARK,"Shut it down, Dr. Selvig. ",MALE
SELVIG,It’s too late! She can’t stop now. She wants to show us something! A new universe.,MALE
TONY STARK,Okay.,MALE
JARVIS,The barrier is pure energy. It’s unbreachable.,MALE
TONY STARK,"Yeah, I got that.  I’m beat. ",MALE
JARVIS,"Sir, the Mark Seven is not ready for deployment. ",MALE
TONY STARK,"Then skip the spinning rims, we’re on the clock.",MALE
LOKI,Please tell me you’re going to appeal to my humanity.,MALE
TONY STARK,"Uh- actually, I’m planning to threaten you. ",MALE
LOKI,You should have left your armor on for that.,MALE
TONY STARK,"Yeah, it’s seen a bit of mileage. You’ve got the uh- blue stick of destiny. Would you like a drink? ",MALE
LOKI,Stalling me won’t change anything.,MALE
TONY STARK,"No, no, no- threatening. No drink? You sure? I’m having one. ",MALE
LOKI,"The Chitauri are coming, nothing will change that. What have I to fear? ",MALE
TONY STARK,"The Avengers. It’s what we call ourselves, sort of like a team. ’Earth’s Mightiest Heroes’ type of thing. ",MALE
LOKI,"Yes, I’m met them. ",MALE
TONY STARK,"Yeah, takes us a while to get any traction, I’ll give you that one. But, let’s do a head count here. Your brother, the Demi-God; A super soldier, a living legend who kind of lives up to the legend; a man with breath-taking anger management issues; a couple of master assassins, and you, big fella, you’ve managed to piss off every single one of them. ",MALE
LOKI,That was the plan.,MALE
TONY STARK,"Not a great plan. When they come, and they will, they’ll come for you. ",MALE
LOKI,I have an army.,MALE
TONY STARK,We have a Hulk.,MALE
LOKI,"Oh, I thought the beast had wandered off. ",MALE
TONY STARK,"Yeah- you’re missing the point. There’s no throne, there is no version of this, where you come out on top. Maybe your army comes and maybe it’s too much for us, but it’s all on you. ’Cause if we can’t protect the earth, you can be damned well sure we’ll avenge it.",MALE
LOKI,"How will your friends have time for me, when they’re so busy fighting you? This usually works. ",MALE
TONY STARK,"Well, performance issues. You know? JARVIS, anytime now.",MALE
LOKI,You will all fall before me.,MALE
TONY STARK,JARVIS. Deploy.,MALE
TONY STARK,Deploy!,MALE
TONY STARK,And there’s one other person you pissed off! His name is Phil.,MALE
TONY STARK,Right! Army.,MALE
THOR,"Loki, turn off the Tesseract or I’ll destroy it! ",MALE
LOKI,You can’t. There is no stopping it. There is only the war!,MALE
THOR,So be it.,MALE
NATASHA ROMANOFF,"Stark, we’re on a three heading north east.",FEMALE
TONY STARK,"What, did you stop for drive-thru? Swing that park, I’m gonna lay ’em out for you.",MALE
JARVIS,"Sir, we have more incoming. ",MALE
TONY STARK,Fine. Let’s keep them occupied.,MALE
CLINT BARTON,Nat!,MALE
NATASHA ROMANOFF,I see ’em.,FEMALE
STEVE ROGERS,We gotta get back up there.,MALE
STEVE ROGERS,"Stark, are you seeing this? ",MALE
TONY STARK,Seeing. still working on believing...,MALE
TONY STARK,...Where’s Banner? Has he shown up yet?,MALE
STEVE ROGERS,Banner?,MALE
TONY STARK,"Just keep me posted.  JARVIS, find me a soft spot.",MALE
THOR,Look at this! Look around you! You think this madness will end with your rule?,MALE
LOKI,It’s too late. It’s too late to stop it.,MALE
THOR,"No. We can, together.",MALE
LOKI,Sentiment!,MALE
CLINT BARTON,We’ve got civilians trapped.,MALE
STEVE ROGERS,Loki.  They’re fish in a barrel down there.,MALE
NATASHA ROMANOFF,We got this. It’s good. Go!,FEMALE
STEVE ROGERS,You think you can hold them off?,MALE
CLINT BARTON,"Captain, it would be my genuine pleasure.",MALE
NATASHA ROMANOFF,Just like Budapest all over again!,FEMALE
CLINT BARTON,You and I remember Budapest very differently.,MALE
YOUNG COP,It’s gonna be an hour before they scramble the National Guard.,MALE
POLICE SERGEANT,National Guard!,MALE
POLICE SERGEANT,Does the army know what’s happening here?,MALE
YOUNG COP,Do we?,MALE
STEVE ROGERS,"You need men in these buildings. There are people inside and they can be running right into the line of fire. You take them to the basement or through the subway, you keep them off the streets. I need a perimeter as far back as 39th. ",MALE
POLICE SERGEANT,Why the hell should I take orders from you?,MALE
POLICE SERGEANT,"I need men in those buildings, lead the people down and away from the streets. We gonna set up a perimeter all the way down to 39th street.",MALE
TONY STARK,It noticed me... ...yay!,MALE
STEVE ROGERS,What’s the story upstairs?,MALE
THOR,The power surrounding the cube is impenetrable.,MALE
TONY STARK,"Thor is right, we gotta deal with these guys. ",MALE
NATASHA ROMANOFF,How do we do this?,FEMALE
STEVE ROGERS,As a team.,MALE
THOR,I have unfinished business with Loki.,MALE
CLINT BARTON,Oh yeah! Get in line.,MALE
STEVE ROGERS,"Save it. Loki’s gonna keep this fight focused on us and that’s what we need. Without him these things could run wild. We got Stark up top, he’s gonna need us to-",MALE
BRUCE BANNER,"So, this all seems horrible. ",MALE
NATASHA ROMANOFF,I’ve seen worse.,FEMALE
BRUCE BANNER,Sorry.,MALE
NATASHA ROMANOFF,"No, we could- use a little worse. ",FEMALE
STEVE ROGERS,"Stark, we got him. ",MALE
TONY STARK,Banner?,MALE
STEVE ROGERS,Just like you said.,MALE
TONY STARK,Then tell him to suit up. I’m bringing the party to you.,MALE
NATASHA ROMANOFF,I don’t see how that’s a party.,FEMALE
STEVE ROGERS,"Doctor Banner, now might be a really good time for you to get angry. ",MALE
BRUCE BANNER,"That’s my secret, Cap. I’m always angry.",MALE
TONY STARK,Hold On!,MALE
LOKI,Send the rest.,MALE
NATASHA ROMANOFF,Guys?,FEMALE
TONY STARK,"Call it, Captain. ",MALE
STEVE ROGERS,"Alright, listen up. Until we can close that portal up there, we’re gonna use containment. Barton, I want you on that roof, eyes on everything. Call out patterns and strays. Stark, you got the perimeter. Anything gets more than three blocks out, you turn it back or you turn it to ash. ",MALE
CLINT BARTON,Wanna give me a lift?,MALE
TONY STARK,"Right. Better clench up, Legolas.",MALE
STEVE ROGERS,"Thor! You gotta try and bottleneck that portal, slow ’em down. You got the lightning, light the bastards up.",MALE
STEVE ROGERS,"You and me, we stay here on the ground, keep the fighting here. And Hulk!  Smash!",MALE
MARIA HILL,Sir. The council is on.,FEMALE
CLINT BARTON,Stark. You gotta lot of strays on your tail.,MALE
TONY STARK,Just tryin’ to keep them off the streets.,MALE
CLINT BARTON,Well they can’t bank worth a damn.,MALE
TONY STARK,I will roger that.,MALE
TONY STARK,Oh- boy.,MALE
TONY STARK,Nice call. What else you got?,MALE
CLINT BARTON,"Well, Thor’s taking out a squadron down on 6th. ",MALE
TONY STARK,And he didn’t invite me!,MALE
NATASHA ROMANOFF,"Captain, none of this is gonna mean a damn thing if we don’t close that portal. ",FEMALE
STEVE ROGERS,Our biggest guns couldn’t touch it.,MALE
NATASHA ROMANOFF,"Well, maybe it’s not about guns. ",FEMALE
STEVE ROGERS,"You wanna get up there, you’re gonna need a ride.",MALE
NATASHA ROMANOFF,I got a ride. I could use a boost though.,FEMALE
STEVE ROGERS,You sure about this?,MALE
NATASHA ROMANOFF,"Yeah, it’s gonna be fun!",FEMALE
NATASHA ROMANOFF,"Turn, turn, Ah!",FEMALE
CLINT BARTON,"Captain, the bank on 42nd, past Madison. They cornered a lot of civilians in there. ",MALE
STEVE ROGERS,I’m on it.,MALE
STEVE ROGERS,Everyone clear out!,MALE
COUNCILWOMAN,Director Fury. The council has made a decision...,FEMALE
NICK FURY,"I recognize the council has made a decision, but given that it’s a stupid ass decision, I’ve elected to ignore it. ",MALE
COUNCILMAN,"Director, you’re closer than any of our subs, you scramble that jet-",MALE
NICK FURY,"That is the island of Manhattan, Councilman. ",MALE
NICK FURY,"Until I’m certain my team can’t hold it, I will not order a nuclear strike against a civilian population. ",MALE
COUNCILMAN,"If we don’t hold them in the air, we lose everything. ",MALE
NICK FURY,"I’d send that bird out, we already have.",MALE
NATASHA ROMANOFF,Oh you! Hawkeye!,FEMALE
CLINT BARTON,"Nat, what are you doing? ",MALE
NATASHA ROMANOFF,"Uh, a little help!",FEMALE
CLINT BARTON,I got it.,MALE
LOKI,"ENOUGH! You are, all of you, beneath me! I AM GOD, YOU DULL CREATURE, AND I WILL NOT BE BULLIED BY-",MALE
BRUCE BANNER,Puny God.,MALE
SELVIG,The scepter.,MALE
NATASHA ROMANOFF,Doctor.,FEMALE
SELVIG,"Loki’s scepter, the energy- the Tesseract can’t fight. You can’t protect against yourself. ",MALE
NATASHA ROMANOFF,It’s not your fault. You didn’t know what you were doing.,FEMALE
SELVIG,"Well, actually I think I did. I built in a safety to cut the power source. ",MALE
NATASHA ROMANOFF,Loki’s scepter.,FEMALE
SELVIG,It may be able to close the portal. And I’m looking right at it.,MALE
JARVIS,"Sir, we will lose power before we penetrate that shell.",MALE
TONY STARK,"JARVIS, you ever hear the tale of Jonah? ",MALE
JARVIS,I wouldn’t consider him a role model.,MALE
COUNCILWOMAN,Director Fury is no longer in command. Override seven-alpha-one-one.,FEMALE
JET PILOT,Seven-alpha-one-one confirmed. We’re go for takeoff.,MALE
MARIA HILL,"SIR, WE HAVE A BIRD IN MOTION! Anyone on the deck we have a rogue bird. We need to shut it down! Repeat, takeoff is not authorized!",FEMALE
NICK FURY,"Stark, you hear me? You have a missile headed straight for the city.",MALE
TONY STARK,How long?,MALE
NICK FURY,Three minutes. Max. Stay load can wipe out mid-town.,MALE
TONY STARK,"JARVIS, put everything we got into the thrusters. ",MALE
JARVIS,I just did.,MALE
JET PILOT,"Package is sent. Detonation in two minutes, thirty seconds. Mark.",MALE
THOR,You ready for another bout?,MALE
STEVE ROGERS,"What, you gettin’ sleepy?",MALE
SELVIG,Right at the crown!,MALE
NATASHA ROMANOFF,I can close it. Can anybody copy? I can shut the portal down!,FEMALE
STEVE ROGERS,Do it!,MALE
TONY STARK,"No, wait. ",MALE
STEVE ROGERS,"Stark, these things are still coming! ",MALE
TONY STARK,"I got a nuke coming in, it’s gonna blow in less than a minute.",MALE
TONY STARK,And I know just where to put it.,MALE
STEVE ROGERS,"Stark, you know that’s a one way trip. ",MALE
TONY STARK,Save the rest for the turn J.,MALE
JARVIS,"Sir, shall I try Miss Potts? ",MALE
TONY STARK,Might as well.,MALE
REPORTER,Streets in New York City have become a battle ground. The army is here trying to contain the violence but clearly it is outmatch-,MALE
REPORTER,...Billionaire Tony Stark’s Iron Man-,MALE
JARVIS,"Sorry, Miss- ",MALE
NATASHA ROMANOFF,"Come on, Stark. ",FEMALE
STEVE ROGERS,Close it.,MALE
STEVE ROGERS,Son of a gun!,MALE
THOR,He’s not slowing down.,MALE
TONY STARK,What the hell? What just happened? Please tell me nobody kissed me.,MALE
STEVE ROGERS,We won.,MALE
TONY STARK,"Alright, Hey. Alright. Good job, guys. Let’s just not come in tomorrow. Let’s just take a day. You ever tried shawarma? There’s a shawarma joint about two blocks from here. I don’t know what it is, but I wanna try it. ",MALE
THOR,We’re not finished yet.,MALE
TONY STARK,And then shawarma after?,MALE
LOKI,"If it’s all the same to you, I’ll have that drink now.",MALE
MALE REPORTER,Despite the dev...,MALE
MALE REPORTER,"...devastation of what has been confirmed as an extraterrestrial attack, the extraordinary heroics of the group known as the Avengers- ",MALE
MALE CITIZEN,"It’s really great knowing they’re out there, you know. That someone’s watching over us. ",MALE
FEMALE CITIZEN,"I love you, Thor! ",FEMALE
HUSBAND,I just don’t feel safe with those thing out there.,MALE
WIFE,It seems like there’s a lot they’re not telling us.,FEMALE
STAN LEE,Superheroes? In New York? Give me a break!,MALE
THE SENATOR,These so called heroes have to be held responsible for the destruction done to the city. This was their fight. Where are they now?,MALE
REPORTER,"Tough questions are being asked about the Avengers themselves, their sudden appearance and equally sudden disappearance. ",MALE
WAITRESS,"What, that this is all somehow their fault?",FEMALE
WAITRESS,"Captain America saved my life. Wherever he is, and wherever any of them are, I would just- I would wanna say thank you.",FEMALE
COUNCILMAN 2,Where are the Avengers?,MALE
NICK FURY,I’m not currently tracking their whereabouts. I’d say they’ve earned a leave of absence.,MALE
COUNCILWOMAN,And the Tesseract?,FEMALE
NICK FURY,The Tesseract is where belongs...out of our reach.,MALE
COUNCILMAN,That’s not your call.,MALE
NICK FURY,I didn’t make it. I just didn’t argue with the god that did.,MALE
COUNCILMAN,So you let him take it...,MALE
COUNCILMAN,"and the war criminal Loki, who should be answering for his crime. ",MALE
NICK FURY,Oh I think he will be.,MALE
COUNCILWOMAN,I don’t think you understand what you’ve started...,FEMALE
COUNCILWOMAN,...letting The Avengers loose on this world. They’re dangerous.,FEMALE
NICK FURY,"They surely are, and the whole world knows it. ",MALE
NICK FURY,Every world knows it!,MALE
COUNCILMAN,Was that the point in all this? A statement.,MALE
NICK FURY,A promise.,MALE
MARIA HILL,"Sir, how does it work now...?",FEMALE
MARIA HILL,"...They’ve gone their separate ways, some pretty extremely far. We get into a situation like this again, what happens then? ",FEMALE
NICK FURY,They’ll come back!,MALE
MARIA HILL,Really sure about that?,FEMALE
NICK FURY,I am.,MALE
MARIA HILL,Why?,FEMALE
NICK FURY,Because we’ll need them to.,MALE
THE OTHER,"The humans, they are not the cowering wretches we were promised. They stand. They are unruly and therefore cannot be ruled.",MALE
THE OTHER,"To challenge them, is to court Death.",MALE
