character,line,gender
PHIL COULSON,So I’m told.,MALE
TONY STARK,Secret stuff?,MALE
PHIL COULSON,Something like that. Good luck.,MALE
TONY STARK,Bye. Thanks.,MALE
PHIL COULSON,We need you.,MALE
TONY STARK,"Yeah, more than you know.",MALE
PHIL COULSON,Not that much.,MALE
JARVIS,Initialising prismatic accelerator.  Approaching maximum power.,MALE
TONY STARK,That was easy.,MALE
JARVIS,"Congratulations sir. You have created a new element.  Sir, the reactor has accepted the modified core. I will begin running diagnostics.",MALE
JUSTIN HAMMER,Hey Ivan. I got Senator Stern here. Thought we’d swing over and look at some of the drone designs.,MALE
IVAN VANKO,The drone is not going to be ready.,MALE
JUSTIN HAMMER,Not ready? What do you mean?,MALE
IVAN VANKO,"I can make presentation, not demonstration.",MALE
JUSTIN HAMMER,What the hell is the difference?,MALE
IVAN VANKO,Presentation. No fly. No shoot.,MALE
JUSTIN HAMMER,"Wait, wait, wait. Wait, wait, wait. What can you make them do? I mean, this is a weapons demonstration.",MALE
IVAN VANKO,I can make salute.,MALE
JUSTIN HAMMER,"You can make salute? What do you mean “make salute”? What the hell does that mean Ivan? This is not what we agreed to, okay? You promised me suits and then you promised me drones.",MALE
IVAN VANKO,"Hey, man, everything will be okay.",MALE
JUSTIN HAMMER,This is not what I wanted.,MALE
JUSTIN HAMMER,"Hey, there he is. It’s the bird man. Now you like the bird. Is that right? Is that your bird? I’m confused. You said it wasn’t, but now it looks like you’re the best of pals. You love that bird, don’t you? You know what? Take the bird.",MALE
IVAN VANKO,Hey!,MALE
JUSTIN HAMMER,"Take his pillows too. Both of them. And his shoes. Take his shoes. I took your stuff. How does that make you feel? Do you feel bad? Good. ‘Cause that’s how I feel! We had a contract. I saved your life and you give me suits. That was our deal. And you did not deliver. I don’t know if you’re a genius or a fraud. I don’t know what you are. Something really, really great fell into my lap. And if it hadn’t, I’d be at your mercy tonight. Now I have a piece of Stark tech that I pimped out myself. And now your overpriced paperweights and gonna look like a backdrop to my demonstration. Do you dig what I’m getting at here?",MALE
IVAN VANKO,unintelligible,MALE
JUSTIN HAMMER,"I don’t know if you know this, but I don’t speak Russian! I’m gonna leave now. I’m gonna go to the Expo. Maybe I’ll even get laid. You see these guys? They’re your babysitters. They are not to be trifled with. When I get back, we’re gonna renegotiate the terms of our agreement. And you’re gonna make good on our arrangement because if you don’t, you’re gonna be exactly what you were when I found you, a dead man. You got that? Maybe you can watch me on TV.",MALE
TONY STARK,"Dummy, You, can we clean up this mess? You’re killing me. You know I don’t…",MALE
JARVIS,Incoming call with a blocked number sir.,MALE
TONY STARK,My phone privilege is reinstated. Lovely. Coulson. How’s the Land of Enchantment?,MALE
IVAN VANKO,"Hey, TONY STARK, how you doing? I double cycle.",MALE
TONY STARK,You what?,MALE
IVAN VANKO,You told me double cycle’s more power. Good advice.,MALE
TONY STARK,You sound pretty sprightly for a dead guy.,MALE
IVAN VANKO,You too.,MALE
TONY STARK,Trace him.,MALE
JARVIS,Sir.,MALE
IVAN VANKO,"Now, the true history of Stark name will be written.",MALE
TONY STARK,"Jarvis, where is he?",MALE
JARVIS,Accessing the Oracle grid. Eastern Seaboard.,MALE
IVAN VANKO,"What your father did to my family over 40 years, I will do to you in 40 minutes.",MALE
TONY STARK,Sounds good. Let’s get together and hash it out.,MALE
JARVIS,Tri-State area. Manhattan and outlying boroughs.,MALE
IVAN VANKO,I hope you’re ready.,MALE
JARVIS,Call trace incomplete.,MALE
JARVIS,Sir,MALE
TONY STARK,"You want to run some tests, run them. And assemble the suit while you’re at it. Put it together now.",MALE
JARVIS,We are unclear as to the effects.,MALE
TONY STARK,"I don’t want to hear it Jarvis.  That tastes like coconut. And metal. Oh wow, yeah!",MALE
HAPPY HOGAN,"I’ll keep the car down here, all right?",MALE
PEPPER POTTS,Thank you Happy.,FEMALE
ANNOUNCER,…Justin Hammer. His presentation will begin shortly in the main pavilion.,FEMALE
JUSTIN HAMMER,"Yeah. That’s what I’m talking about. Thanks for coming. Ladies and gentlemen, for far too long, this country has had to place its brave men and women in harm’s way, but then the Iron Man arrived, and we thought the days of losing lives were behind us. Sadly, that technology was kept out of reach. That’s not fair. That’s not right. And it’s just too bad.",MALE
PEPPER POTTS,"Oh, Lord.",FEMALE
JUSTIN HAMMER,"Regardless, it was an impressive innovation, one that grabbed the headlines the world over. Well, today, my friends, the press is faced with quite a difficult problem. They are about to run out of ink.  Get that out of here. Ladies and gentlemen, today I present to you the new face of the United States military. The Hammer drone.  Army! Navy! Air Force! Marines! Yeah! Yeah! Woo! That’s a hell of a lot better than some cheerleaders, let me tell you. But as revolutionary as this technology is, there will always be a need for man to be present in the theatre of war  Ladies and gentlemen, today I am proud to present to you the very first prototype in the Variable Threat Response Battle Suit and its pilot, Air Force Lieutenant Colonel James Rhodes.",MALE
PEPPER POTTS,What?,FEMALE
JUSTIN HAMMER,"For America and its allies, Hammer Industries is reporting for…",MALE
TONY STARK,We got trouble.,MALE
JAMES RHODES,"TONY STARK, there are civilians present. I’m here on orders. Let’s not do this right now.",MALE
TONY STARK,Give them a wave.,MALE
JUSTIN HAMMER,"Hey, all right. Yeah.",MALE
TONY STARK,All these people are in danger. We gotta get them out of here. You gotta trust me for the next five minutes.,MALE
JAMES RHODES,"Yeah, I tried that. I got tossed around your house, remember?",MALE
TONY STARK,"Listen, I think he’s working with Vanko.",MALE
JAMES RHODES,Vanko’s alive?,MALE
JUSTIN HAMMER,Yeah.,MALE
TONY STARK,What is he?,MALE
JUSTIN HAMMER,What?,MALE
TONY STARK,Where’s Vanko?,MALE
JUSTIN HAMMER,Who?,MALE
TONY STARK,Tell me.,MALE
JUSTIN HAMMER,What are you doing here man?,MALE
JAMES RHODES,"Whoa, whoa, whoa.",MALE
TONY STARK,Is that you?,MALE
JAMES RHODES,"No, I’m not doing that. That’s not me. I can’t move. I’m locked up. I’m locked up!  Get out of here. Go! This whole system’s been compromised.",MALE
TONY STARK,Let’s take it outside.,MALE
JAMES RHODES,"No, no!",MALE
TONY STARK,"Jarvis, break in. I need to own him.",MALE
JARVIS,Yes sir.,MALE
JAMES RHODES,"TONY STARK, TONY STARK, I’m locked on. I have target lock.",MALE
TONY STARK,On what?,MALE
JAMES RHODES,"On you.  TONY STARK, on your six!",MALE
JUSTIN HAMMER,What’s going on? What’s happening?,MALE
TECHNICIAN,The software’s been overridden.,MALE
JUSTIN HAMMER,What? What do you mean it’s been overridden? What does that mean?,MALE
TECHNICIAN,I think he slaved the drones.,MALE
JUSTIN HAMMER,That’s impossible. Call the guards.,MALE
JACK,All the phones are down sir.,MALE
JUSTIN HAMMER,"Well, then call their… Call their cells.",MALE
JACK,Their cell phones are not working either sir.,MALE
TECHNICIAN,He’s locked us out of the mainframe.,MALE
PEPPER POTTS,Who’s locked you out of the mainframe?,FEMALE
JUSTIN HAMMER,"Please, please, go away. Go away. I’ve got this handled.",MALE
PEPPER POTTS,Have you now?,FEMALE
JUSTIN HAMMER,"Yes, I do. In fact, if your guy hadn’t showed up, this wouldn’t be happening. So, please, now go away. Thank you  Listen, we got to get these bitches out of here. What?",MALE
NATASHA ROMANOFF,You tell me who’s behind this. Who’s behind this?,FEMALE
JUSTIN HAMMER,Ivan. Ivan Vanko.,MALE
NATASHA ROMANOFF,Where is he?,FEMALE
JUSTIN HAMMER,At my facility.,MALE
PEPPER POTTS,"I need NYPD, please.",FEMALE
JUSTIN HAMMER,"No, no, no!",MALE
PEPPER POTTS,Command Central.,FEMALE
JUSTIN HAMMER,"No, no, honey. Don’t call the authorities.",MALE
PEPPER POTTS,Okay. Right away. Right away.  Step aside. Step aside.  Tell me everything you know. Go.,FEMALE
TONY STARK,How are we doing Jarvis?,MALE
JARVIS,Remote reboot unsuccessful.,MALE
HAMMER SECURITY GUARD,This way.,MALE
HAPPY HOGAN,Nobody’s answering the phone. What’s going on?,MALE
NATASHA ROMANOFF,Get in the car. Take me to Hammer Industries.,FEMALE
HAPPY HOGAN,I’m not taking you anywhere.,MALE
NATASHA ROMANOFF,Fine. You want me to drive?,FEMALE
HAPPY HOGAN,"No, I’m driving. Get in the car.",MALE
TONY STARK,Nice work kid.,MALE
JAMES RHODES,You got multiples coming in on you.,MALE
TONY STARK,Let’s get this away from the Expo.,MALE
NATASHA ROMANOFF,"Wen we arrive, I need you to watch the perimeter.  I’m gonna enter the facility and take down the target. Watch the road.",FEMALE
HAPPY HOGAN,I got it. I got it.,MALE
JAMES RHODES,"Listen, listen. A pack just peeled off. They’re headed back to the Expo.",MALE
TONY STARK,Got it.,MALE
JAMES RHODES,In closing in on you. Ordnance coming in hot Tony. Watch it.,MALE
NATASHA ROMANOFF,Stay in the car.,FEMALE
HAPPY HOGAN,I’m not staying in the car.,MALE
NATASHA ROMANOFF,"I said, stay in the car.",FEMALE
HAPPY HOGAN,"What are you wearing? Look, I’m not letting you go in there alone.",MALE
NATASHA ROMANOFF,You want to help? Keep the car running.,FEMALE
HAPPY HOGAN,Okay.,MALE
HAMMER SECURITY GUARD,"Hey, hey, hey. You can’t come in here.",MALE
HAMMER SECURITY GUARD,Hold on. Hey!,MALE
TECHNICIAN,Each set of drone is communicating in its own unique language.,MALE
PEPPER POTTS,"Well, choose one and focus on that.",FEMALE
JUSTIN HAMMER,Have you tried Russian? Why don’t you try Russian?,MALE
ANNOUNCER,Attention. We have intrusion on Grid W.,FEMALE
HAMMER SECURITY GUARD,We got it. We’re on our way.,MALE
HAPPY HOGAN,I got him!,MALE
TONY STARK,"JAMES RHODES, you still locked on?",MALE
JAMES RHODES,Yeah.,MALE
TONY STARK,Drop your socks and grab your Crocs. We’re about to get wet on this ride.,MALE
JAMES RHODES,"Wait, wait, wait!",MALE
NATASHA ROMANOFF,He’s gone.,FEMALE
TONY STARK,I’m sorry buddy. Had to thin out the herd. What’s your 20?,MALE
HAPPY HOGAN,What are you doing?,MALE
NATASHA ROMANOFF,I’m rebooting Rhodey’s suit.,FEMALE
JAMES RHODES,Tony.,MALE
NATASHA ROMANOFF,Reboot complete  You got your best friend back.,FEMALE
TONY STARK,"Thank you very much, Agent Romanoff.",MALE
NATASHA ROMANOFF,Well done on the new chest piece. I am reading significant higher output and your vitals all look promising.,FEMALE
TONY STARK,"Yes, for the moment, I’m not dying. Thank you.",MALE
PEPPER POTTS,What do you mean you’re not dying? Did you just say you’re dying?,FEMALE
TONY STARK,"Is that you? No, I’m not. Not anymore.",MALE
PEPPER POTTS,What’s going on?,FEMALE
TONY STARK,I was going to tell you. I didn’t want to alarm you.,MALE
PEPPER POTTS,You were gonna tell me? You really were dying?,FEMALE
TONY STARK,You didn’t let me.,MALE
PEPPER POTTS,Why didn’t you tell me that?,FEMALE
TONY STARK,I was gonna make you an omelette and tell you.,MALE
NATASHA ROMANOFF,"Hey, hey. Save it for the honeymoon. You got incoming Tony. Looks like the fight’s coming to you.",FEMALE
TONY STARK,Great. Pepper?,MALE
PEPPER POTTS,Are you okay now?,FEMALE
TONY STARK,I am fine. Don’t be mad. I will formally apologise…,MALE
PEPPER POTTS,I am mad!,FEMALE
TONY STARK,…when I’m not fending off a Hammeroid attack.,MALE
PEPPER POTTS,Fine.,FEMALE
TONY STARK,We could have been in Venice.,MALE
PEPPER POTTS,Oh please.,FEMALE
TONY STARK,"Rhodes? Snap out of it buddy. I need you. They’re coming. Come on, let’s roll. Get up.",MALE
JAMES RHODES,"Oh, man. You can have your suit back.",MALE
TONY STARK,You okay?,MALE
JAMES RHODES,"Yeah, thanks. TONY STARK, look, I’m sorry, okay?",MALE
TONY STARK,Don’t be.,MALE
JAMES RHODES,No. I should have trusted you more.,MALE
TONY STARK,I’m the one who put you in this position. Forget it.,MALE
JAMES RHODES,No. It’s your fault. I just wanted to say I’m sorry.,MALE
TONY STARK,"Thank you. That’s all I wanted to hear. Partner. They’re coming in hot, any second. What’s the play?",MALE
JAMES RHODES,"Well, we want to take the high ground, okay? So let’s put the biggest gun up on that ridge.",MALE
TONY STARK,Got you. Where do you want to be?,MALE
JAMES RHODES,Where are you going?,MALE
TONY STARK,What’re you talking about?,MALE
JAMES RHODES,I meant me.,MALE
TONY STARK,You have a big gun. You are not the big gun.,MALE
JAMES RHODES,"TONY STARK, don’t be jealous.",MALE
TONY STARK,No. It’s subtle all the bells and whistles.,MALE
JAMES RHODES,Yeah. It’s called being a badass.,MALE
TONY STARK,Fine. All right. You go up to. I’ll draw them in.,MALE
JAMES RHODES,Don’t stay down here. This is the worst place to be.,MALE
TONY STARK,"Okay, you got a spot. Where’s mine?",MALE
JAMES RHODES,"It’s the kill box, Tony. Okay This is where you go to die.",MALE
TONY STARK,See that?,MALE
JAMES RHODES,"Yeah, yeah. Nice.",MALE
TONY STARK,Rhodey? Get down.,MALE
JAMES RHODES,Wow. I think you should lead with that next time.,MALE
TONY STARK,Yeah. Sorry boss. I can only use it one. It’s a one-off.,MALE
JUSTIN HAMMER,I told you that five minutes ago.,MALE
PEPPER POTTS,That’s your guy here.,FEMALE
JUSTIN HAMMER,Excuse me?,MALE
POLICE OFFICER,You’re being placed under arrest.,MALE
JUSTIN HAMMER,Are you kidding me?,MALE
POLICE OFFICER,Hands behind your back sir.,MALE
JUSTIN HAMMER,"I’m trying to help here. I get it. I see what you’re doing. You’re trying to pin this on me, huh? That’s good. That’s good. You’re starting to think like a CEO, taking out the competition. I like that. You think you’re making a problem for me?  I’m gonna make a problem for you. I’m gonna be seeing you again real soon.",MALE
PEPPER POTTS,"When they get here, I think you should station them at the south, east and both west exits.",FEMALE
POLICE OFFICER,We shut down the 7 train in and out of Willets Point already.,MALE
PEPPER POTTS,"Well, have city buses there to ferry people to operating lines.",FEMALE
POLICE OFFICER,Yeah. Are you coming with us?,MALE
PEPPER POTTS,"No, I’m gonna stay until to park is clear.",FEMALE
POLICE OFFICER,Okay.,MALE
NATASHA ROMANOFF,Head up. You got one more drone incoming. This one looks different.  The repulsor signature is significantly higher.,FEMALE
IVAN VANKO,Good to be back.,MALE
JAMES RHODES,This ain’t gonna be good.  I got something special for this guy. I’m gonna bust his bunker with the Ex-Wife.,MALE
TONY STARK,With the what?  Hammer tech?,MALE
JAMES RHODES,Yeah.,MALE
TONY STARK,I got this.  Rhodes. I got an idea. You want to be a hero?,MALE
JAMES RHODES,What?,MALE
TONY STARK,I could really use a sidekick. Put your hand up.,MALE
JAMES RHODES,This is your idea?,MALE
TONY STARK,Yep.,MALE
JAMES RHODES,"I’m ready. I’m ready. Go, go, go!",MALE
TONY STARK,Take it!,MALE
IVAN VANKO,You lose.,MALE
JAMES RHODES,All these drones are rigged to blow. We gotta get out of here man.,MALE
TONY STARK,Pepper?,MALE
PEPPER POTTS,Oh my God. I can’t take this anymore.,FEMALE
TONY STARK,You can’t?,MALE
PEPPER POTTS,I can’t take this.,FEMALE
TONY STARK,Look at me.,MALE
PEPPER POTTS,"My body, literally, cannot handle the stress. I never know if you’re gonna kill yourself or wreak the whole company.",FEMALE
TONY STARK,I think I did okay.,MALE
PEPPER POTTS,I quit. I’m resigning. That’s it.,FEMALE
TONY STARK,"What did you just say? You’re done? That’s surprising. No, it’s not surprising. I get it. You don’t have to make excuses.",MALE
PEPPER POTTS,I’m… I’m… I’m not making any excuses.,FEMALE
TONY STARK,You actually were just making excuses. But you don’t have to.,MALE
PEPPER POTTS,"No, I wasn’t making an excuse. I’m actually very justified.",FEMALE
TONY STARK,"Listen. Hey, hey. You deserve better.",MALE
PEPPER POTTS,Well…,FEMALE
TONY STARK,"You’ve taken such good care of me. I’ve been in a tough spot, but you got me through it, so… Right?",MALE
PEPPER POTTS,Thank you.,FEMALE
TONY STARK,Yeah.,MALE
PEPPER POTTS,Thank you for understanding.,FEMALE
TONY STARK,"Yeah, yeah. Let’s talk clean-up.",MALE
PEPPER POTTS,I’ll handle the transition. It’ll be smooth.,FEMALE
TONY STARK,Okay. What about the press? Because you only had the job for a week. That’s gonna seem…,MALE
PEPPER POTTS,"Well, with you it’s like dog years.",FEMALE
TONY STARK,I know.,MALE
PEPPER POTTS,"I mean, it’s like the Presidency.",FEMALE
TONY STARK,Weird.,MALE
PEPPER POTTS,"No, it’s not weird.",FEMALE
TONY STARK,"It’s okay, right?",MALE
PEPPER POTTS,Yeah.,FEMALE
TONY STARK,Run that by me again.,MALE
JAMES RHODES,I think it was weird.  You guys look like two seals fighting over a grape.,MALE
PEPPER POTTS,"I had just quit, actually.",FEMALE
TONY STARK,"Yeah, so we’re not…",MALE
JAMES RHODES,You don’t have to do that. I heard the whole thing.,MALE
TONY STARK,You should get lost.,MALE
JAMES RHODES,I was here first. Get a roof.,MALE
TONY STARK,I thought you were out of one-liners.,MALE
JAMES RHODES,That’s the last one.,MALE
TONY STARK,"You kicked ass back there, by the way.",MALE
JAMES RHODES,"Thank you. You too. Listen, my car got taken out in the explosion, so I’m gonna have to hang on to your suit for a minute, okay?",MALE
TONY STARK,Not okay. Not okay with that.,MALE
JAMES RHODES,It wasn’t a question.,MALE
TONY STARK,How are you gonna resign if I don’t accept?,MALE
NICK FURY,"I don’t think I want you looking at that. I’m not sure it pertains to you anymore. Now this on the other hand, is Agent Romanoff’s assessment of you. Read it.",MALE
TONY STARK,"“Personality overview. Mr Stark displays compulsive behaviour.” In my own defence, that was last week. “Prone to self-destructive tendencies.” I was dying. I mean, please. Aren’t we all? “Textbook narcissism”? Agreed. Okay, here it is. “Recruitment assessment for Avenger Initiative. Iron Man? Yes.” I gotta think about it.",MALE
NICK FURY,Read on.,MALE
TONY STARK,“Tony Stark not… Not recommended”? That doesn’t make any sense. How can you approve me but not approve me? I got a new ticker. I’m trying to do right by Pepper. I’m in a stable-ish relationship.,MALE
NICK FURY,Which leads us to believe at this juncture we’d only like to use you as a consultant.,MALE
TONY STARK,"You can’t afford me.  Then again, I will waive my customary retainer in exchange for a small favour. Rhodey and I are being honoured in Washington and we need a presenter.",MALE
NICK FURY,I’ll see what I can do.,MALE
STERN,"It is my honour to be here today to present these distinguished awards to Lieutenant Colonel James Rhodes and Mr Tony Stark, who is, of course, a national treasure.  Thank you Lieutenant Colonel, for such and exceptionally distinguished performance. You deserve this.",MALE
JAMES RHODES,Thank you sir.,MALE
STERN,"Mr Stark. Thank you for such as exceptionally distinguished performance. You deserve this.  Oh, sorry. Funny how annoying a little prick can be, isn’t it? Let’s get a photo.",MALE
PHIL COULSON,"Sir, we’ve found it.",MALE
