character,line,gender
ALEXANDER PIERCE,"Lieutenant, how much longer?",MALE
CHARLIE XO,Sixty-five seconds to satellite link. Targeting grid engaged. Lowering weapons array now.,MALE
MARIA HILL,"One minute.  Thirty seconds, Cap!",FEMALE
STEVE ROGERS,Stand by.  Charlie...,MALE
CHARLIE WEAPONS TECH,We've reached three thousand feet. Sat link coming online now.,MALE
CHARLIE XO,Deploy algorithm.,MALE
CHARLIE WEAPONS TECH,Algorithm deployed.,MALE
ALEXANDER PIERCE,We are go to targets.,MALE
CHARLIE WEAPONS TECH,Target saturation reached. All targets assigned.,MALE
CHARLIE XO,Fire when ready.,MALE
CHARLIE WEAPONS TECH,"Firing in, three, two, one.",MALE
STEVE ROGERS,Charlie locked.,MALE
CHARLIE XO,Where are the targets? Where are the targets?,MALE
MARIA HILL,"Okay, Cap, get out of there.",FEMALE
STEVE ROGERS,Fire now.,MALE
MARIA HILL,"But, Steve...",FEMALE
STEVE ROGERS,Do it! Do it now!,MALE
ALEXANDER PIERCE,What a waste.,MALE
NATASHA ROMANOFF,Are you still on the fence about Rogers' chances?,FEMALE
ALEXANDER PIERCE,"Time to go, Councilwoman. This way, come on. You're gonna fly me out of here.",MALE
NICK FURY,"You know, there was a time I would have taken a bullet for you.",MALE
ALEXANDER PIERCE,You already did. You will again when it's useful.,MALE
NICK FURY,"Romanoff! Natasha! Natasha, come on!",MALE
NATASHA ROMANOFF,Ow. Those really do sting.,FEMALE
ALEXANDER PIERCE,Hail HYDRA.,MALE
BROCK RUMLOW,"You're out of your depth, kid.",MALE
SAM WILSON,"Please, tell me you got that chopper in the air!",MALE
NATASHA ROMANOFF,"Sam, where are you?",FEMALE
SAM WILSON,"41st floor, north-west corner!",MALE
NATASHA ROMANOFF,"We're on it, stay where you are.  Not an option!",FEMALE
SAM WILSON,41st floor! 41st!,MALE
NICK FURY,It's not like they put the floor numbers on the outside of the building!,MALE
NATASHA ROMANOFF,"Hill, where's Steve? You got a location on Rogers?",FEMALE
STEVE ROGERS,You know me.,MALE
BUCKY,"No, I don't!",MALE
STEVE ROGERS,"Bucky, you've known me your whole life.  Your name is James Buchanan Barnes.",MALE
BUCKY,Shut up!,MALE
STEVE ROGERS,I'm not gonna fight you. You're my friend.,MALE
BUCKY,You're my mission.  You're my mission!,MALE
STEVE ROGERS,Then finish it.  Cause I'm with you to the end of the line.,MALE
STEVE ROGERS,On your left.,MALE
BAILIFF,Do you solemnly swear to tell the truth the whole truth and nothing but the truth?,MALE
NATASHA ROMANOFF,I do.,FEMALE
COMMITTEE GENERAL,Why haven't we yet heard from Captain Rogers?,MALE
NATASHA ROMANOFF,I don't know what there is left left for him to say. I think the wreck in the middle of the Potomac made his point fairly eloquently.,FEMALE
COMMITTEE GENERAL,"Well, he could explain how this country's expected to maintain its national security now that he and you have laid waste to our intelligence apparatus.",MALE
NATASHA ROMANOFF,"HYDRA was selling you lies, not intelligence.",FEMALE
COMMITTEE GENERAL,Many of which you seem to have had a personal hand in telling.,MALE
SCUDDER,"Agent, you should know that there are some on this committee who feel, given your service record, both for this country and against it, that you belong in a penitentiary, not mouthing off on Capitol Hill.",MALE
NATASHA ROMANOFF,You're not gonna put me in a prison. You're not gonna put any of us in a prison. You know why?,FEMALE
SCUDDER,Do enlighten us.,MALE
NATASHA ROMANOFF,"Because you need us. Yes, the world is a vulnerable place, and yes, we helped make it that way. But we're also the ones best qualified to defend it. So if you want to arrest me, arrest me. You'll know where to find me.",FEMALE
NICK FURY,"So, you've experienced this sort of thing before?",MALE
STEVE ROGERS,You get used to it.,MALE
NICK FURY,"We've been data-mining HYDRA's files. Looks like a lot of rats didn't go down with the ship. I'm headed to Europe tonight, wanted to ask if you'd come.",MALE
STEVE ROGERS,There's something I gotta do first.,MALE
NICK FURY,"How about you, Wilson? Could use a man with your abilities.",MALE
SAM WILSON,I'm more of a soldier than a spy.,MALE
NICK FURY,"Alright then.  Anybody asks for me, tell them they can find me right here.",MALE
NATASHA ROMANOFF,"You should be honored, that's about as close as he gets to saying thank you.",FEMALE
STEVE ROGERS,Not going with him?,MALE
NATASHA ROMANOFF,No.,FEMALE
STEVE ROGERS,Not staying here?,MALE
NATASHA ROMANOFF,"I blew all my covers, I gotta go figure out a new one.",FEMALE
STEVE ROGERS,That might take a while.,MALE
NATASHA ROMANOFF,"I'm counting on it. That thing you asked for, I called in a few favors from Kiev.  Will you do me a favor? Call that nurse.",FEMALE
STEVE ROGERS,She's not a nurse.,MALE
NATASHA ROMANOFF,And you're not a SHIELD agent.,FEMALE
STEVE ROGERS,What was her name again?,MALE
NATASHA ROMANOFF,"Sharon. She's nice.  Be careful, Steve. You might not want to pull on that thread.",FEMALE
SAM WILSON,You're going after him?,MALE
STEVE ROGERS,You don't have to come with me.,MALE
SAM WILSON,I know. When do we start?,MALE
LIST,It's over. Fury has released everything to the public.,MALE
BARON WOLFGANG VON STRUCKER,Everything he knows about.,MALE
LIST,"Herr Strucker, if they get word of our work here, if they find out we serve HYDRA...",MALE
BARON WOLFGANG VON STRUCKER,"HYDRA, SHIELD, two sides of a coin that's no longer currency.  What we have is worth more than any of them ever knew. We've only scratched the surface and already...  There are other facilities doing HYDRA's good work around the world. We'll feed them to Captain America and his colorful friends. Keep them off our scent.",MALE
LIST,What about the volunteers?,MALE
BARON WOLFGANG VON STRUCKER,The dead will be buried so deep their own ghosts won't be able to find them.,MALE
LIST,And the survivors?,MALE
BARON WOLFGANG VON STRUCKER,"The twins.  Sooner or later they will meet the twins. It's not a world of spies anymore, not even a world of heroes. This is the age of miracles, doctor. There's nothing more horrifying than a miracle.",MALE
