character,line,gender
PROXIMA MIDNIGHT,She's on the field. Take it.,FEMALE
SAM WILSON,"Guys, we got a Vision situation here.",MALE
STEVE ROGERS,Somebody get to Vision!,MALE
BRUCE BANNER,I got him!,MALE
WANDA MAXIMOFF,On my way.,FEMALE
PROXIMA MIDNIGHT,He'll die alone. As will you.,FEMALE
NATASHA ROMANOFF,She's not alone.,FEMALE
PROXIMA MIDNIGHT,Euuyaaah!,FEMALE
BRUCE BANNER,"Oh no, oh no you don't. This isn't going to be like New York, pal. This suit's already kicked the crap out of the Hulk--",MALE
BRUCE BANNER,"Guys! Vision needs backup now!   Hulk. Hulk, I know you like making your entrance at the last second, well, this is it, man. This is the last, last second.  Ahhhhh! Hulk! Hulk! HULK!",MALE
HULK,NOOOO!!!,MALE
BRUCE BANNER,"Oh, screw you, ya big green asshole! I'll do it myself!  Come on!",MALE
BRUCE BANNER,"See you later, Alligator!  Hulk, we got a lot to figure out, pal.",MALE
CORVUS GLAIVE,"I thought you were formidable, machine. But you're dying, like any man.",MALE
STEVE ROGERS,Get outta here!  GO!,MALE
NATASHA ROMANOFF,That was really gross.,FEMALE
STEVE ROGERS,I thought I told you to go.,MALE
VISION,"We don't trade lives, Captain.",MALE
PETER PARKER,I got you! I got you!  I'm sorry I can't remember anybody's names!,MALE
THANOS,"You're full of tricks, wizard.",MALE
STEPHEN STRANGE,No!,MALE
THANOS,Yet you never once used your greatest weapon.  A fake.,MALE
TONY STARK,"You throw another moon at me, and I'm gonna to lose it.",MALE
THANOS,Stark.,MALE
TONY STARK,You know me?,MALE
THANOS,I do. You're not the only one cursed with knowledge.,MALE
TONY STARK,My only curse is you.,MALE
THANOS,Come on!,MALE
THANOS,All that for a drop of blood.,MALE
THANOS,"You have my respect, Stark. When I'm done, half of humanity will still be alive.  I hope they remember you.",MALE
STEPHEN STRANGE,Stop!  Spare his life... and I will give you the stone.,MALE
THANOS,No tricks.,MALE
TONY STARK,Don't...!,MALE
THANOS,One to go.,MALE
PETER QUILL,Where is he?!,MALE
PETER QUILL,Did we just lose?,MALE
TONY STARK,Why would you do that?,MALE
STEPHEN STRANGE,We're in the Endgame now.,MALE
M'BAKU,MAYEFA!,MALE
JABARI WARRIORS,YA HU HU!,MALE
WANDA MAXIMOFF,Are you okay?  What? What is it?,FEMALE
VISION,He's here.,MALE
STEVE ROGERS,"Everyone, on my position. We have incoming.",MALE
NATASHA ROMANOFF,What the hell?,FEMALE
BRUCE BANNER,Cap. That's him.,MALE
STEVE ROGERS,Eyes up. Stay sharp.,MALE
VISION,Wanda. It's time.,MALE
WANDA MAXIMOFF,No.,FEMALE
VISION,"They can't stop him, Wanda, but we can. Look at me. You have the power to destroy the stone.",MALE
WANDA MAXIMOFF,Don't.,FEMALE
VISION,"You must do it. Wanda, please. We. Are. Out of time.",MALE
WANDA MAXIMOFF,I can't.,FEMALE
VISION,"Yes, you can. You can. If he gets the stone, half the universe dies.",MALE
WANDA MAXIMOFF,It's not fair.,FEMALE
VISION,"It shouldn't be you, but it is. It's all right. You could never hurt me. I just... feel you.",MALE
VISION,It's all right. It's all right. I love you.,MALE
THANOS,"I understand, my child. Better than anyone.",MALE
WANDA MAXIMOFF,You could never.,FEMALE
THANOS,"Today, I lost more than you can know. But now is no time to mourn. Now... is no time at all.",MALE
WANDA MAXIMOFF,No!,FEMALE
THOR,I told you. You'd die for that!,MALE
THANOS,You should have... you...  You should have gone for the head!,MALE
THOR,NO!,MALE
THANOS,Daughter?,MALE
GAMORA,Did you do it?,MALE
THANOS,Yes.,MALE
GAMORA,What did it cost?,MALE
THANOS,Everything.,MALE
THOR,What'd you do?  WHAT'D YOU DO?!,MALE
STEVE ROGERS,Where'd he go? Thor... where'd he go?,MALE
BUCKY,Steve?,MALE
T'CHALA,"Up, General. Up! This is no place to die.",MALE
OKOYE,Kumkani?!,FEMALE
GROOT,I am Groot...,MALE
ROCKET,"No... no. No. No. No! Groot, no...",MALE
JAMES RHODES,"Sam?  Sam, where you at?!",MALE
MANTIS,Something's happening.,MALE
DRAX,Quill?,MALE
TONY STARK,"Steady, Quill.",MALE
PETER QUILL,"Aw, man.",MALE
STEPHEN STRANGE,"Tony, there was no other way.",MALE
PETER PARKER,Mr. Stark?  I don't feel so good...,MALE
TONY STARK,You're all right?,MALE
PETER PARKER,"I don't know what's -- I don't know what's happening. I don't--  I don't wanna go, I don't wanna go, Mr. Stark, please. Please, I don't wanna go. I don't wanna go...  I'm sorry.",MALE
NEBULA,He did it.,FEMALE
JAMES RHODES,What is this? What the hell is happening?,MALE
STEVE ROGERS,"Oh, God.",MALE
NICK FURY,Still no word from Stark?,MALE
MARIA HILL,"No, not yet. We're watching every satellite in both hemispheres, there's still nothing.",FEMALE
NICK FURY,What is it?,MALE
MARIA HILL,Multiple bogeys over Wakanda.,FEMALE
NICK FURY,Same energy signatures as New York?,MALE
MARIA HILL,Ten times bigger.,FEMALE
NICK FURY,Tell Klein. We'll meet him at- -,MALE
MARIA HILL,"Nick, Nick!",FEMALE
NICK FURY,They okay?,MALE
MARIA HILL,There's no one here.,FEMALE
NICK FURY,Call Control. Code Red.,MALE
MARIA HILL,Nick?,FEMALE
NICK FURY,Hill?,MALE
NICK FURY,"Oh, no. Motherf--",MALE
